IncidentID,Description,Priority,Incidents,Location,Building,Latitude,Longitude,User,Status,Time
5222,damaged property at arts & social sciences block 6,High,DAMAGED PROPERTY,FASS,ARTS & SOCIAL SCIENCES BLOCK 6,1.295434799,103.773244,sec3,Close,24/2/22 9:36
5223,lost and found at ridge view residence (block a),Normal,LOST AND FOUND,YIH,RIDGE VIEW RESIDENCE (BLOCK A),1.297474982,103.776628,sec2,Open,30/7/22 14:16
5223,lost and found at ridge view residence (block a),Normal,LOST AND FOUND,YIH,RIDGE VIEW RESIDENCE (BLOCK A),1.297474982,103.776628,sec2,Close,1/8/22 11:26
5224,damaged property at engineering block 3,High,DAMAGED PROPERTY,CDE,ENGINEERING BLOCK 3,1.29943352,103.7717177,sec1,Open,9/2/22 2:04
5224,damaged property at engineering block 3,High,DAMAGED PROPERTY,CDE,ENGINEERING BLOCK 3,1.29943352,103.7717177,sec1,Close,17/2/22 3:34
5225,lost and found at 18 evans bungalow,Normal,LOST AND FOUND,BTC,18 EVANS BUNGALOW,1.317911647,103.8197614,sec3,Open,31/7/22 12:12
5225,lost and found at 18 evans bungalow,Normal,LOST AND FOUND,BTC,18 EVANS BUNGALOW,1.317911647,103.8197614,sec3,Close,3/8/22 14:17
5226,stolen items at engineering block a,Normal,STOLEN ITEMS,CDE,ENGINEERING BLOCK A,1.299995494,103.7707659,sec5,Open,17/1/22 1:04
5226,stolen items at engineering block a,Normal,STOLEN ITEMS,CDE,ENGINEERING BLOCK A,1.299995494,103.7707659,sec5,Close,18/1/22 23:14
5227,lost and found at spore synchrotron lightsource,Normal,LOST AND FOUND,COM,SPORE SYNCHROTRON LIGHTSOURCE,1.295471129,103.7749569,sec4,Open,27/6/22 7:31
5227,lost and found at spore synchrotron lightsource,Normal,LOST AND FOUND,COM,SPORE SYNCHROTRON LIGHTSOURCE,1.295471129,103.7749569,sec4,Close,29/6/22 13:10
5228,lost and found at e6 carpark,Normal,LOST AND FOUND,CDE,E6 CARPARK,1.299504478,103.7728039,sec2,Open,6/12/21 16:21
5228,lost and found at e6 carpark,Normal,LOST AND FOUND,CDE,E6 CARPARK,1.299504478,103.7728039,sec2,Close,9/12/21 3:00
5229,lost and found at 12a kr bungalow,Normal,LOST AND FOUND,KR,12A KR BUNGALOW,1.29723462,103.7747589,sec3,Open,27/1/22 12:02
5229,lost and found at 12a kr bungalow,Normal,LOST AND FOUND,KR,12A KR BUNGALOW,1.29723462,103.7747589,sec3,Close,31/1/22 11:38
5230,sexual incidents at kent ridge hall (block b),High,SEXUAL INCIDENTS,HALL,KENT RIDGE HALL (BLOCK B),1.291333703,103.7747351,sec5,Open,3/12/21 2:25
5230,sexual incidents at kent ridge hall (block b),High,SEXUAL INCIDENTS,HALL,KENT RIDGE HALL (BLOCK B),1.291333703,103.7747351,sec5,Close,11/12/21 1:18
5231,lost and found at ke vii hall (block c),Normal,LOST AND FOUND,PGP,KE VII HALL (BLOCK C),1.2930985,103.7806927,sec4,Open,28/10/21 11:59
5231,lost and found at ke vii hall (block c),Normal,LOST AND FOUND,PGP,KE VII HALL (BLOCK C),1.2930985,103.7806927,sec4,Close,30/10/21 3:51
5232,"lost and found at kent vale apartment blk b, 105",Normal,LOST AND FOUND,KV,"KENT VALE APARTMENT BLK B, 105",1.301085285,103.7684438,sec3,Open,5/3/22 8:14
5232,"lost and found at kent vale apartment blk b, 105",Normal,LOST AND FOUND,KV,"KENT VALE APARTMENT BLK B, 105",1.301085285,103.7684438,sec3,Close,8/3/22 11:39
5233,lost and found at pgp residences (block 10),Normal,LOST AND FOUND,PGP,PGP RESIDENCES (BLOCK 10),1.290733171,103.7799493,sec2,Open,14/5/22 21:32
5233,lost and found at pgp residences (block 10),Normal,LOST AND FOUND,PGP,PGP RESIDENCES (BLOCK 10),1.290733171,103.7799493,sec2,Close,17/5/22 11:27
5234,damaged property at education resource centre,High,DAMAGED PROPERTY,UTown,EDUCATION RESOURCE CENTRE,1.305725982,103.7726716,sec3,Open,17/3/22 19:14
5234,damaged property at education resource centre,High,DAMAGED PROPERTY,UTown,EDUCATION RESOURCE CENTRE,1.305725982,103.7726716,sec3,Close,25/3/22 8:14
5235,lost and found at 5 pgp bungalow,Normal,LOST AND FOUND,PGP,5 PGP BUNGALOW,1.293103799,103.7786261,sec2,Open,28/12/21 23:16
5235,lost and found at 5 pgp bungalow,Normal,LOST AND FOUND,PGP,5 PGP BUNGALOW,1.293103799,103.7786261,sec2,Close,1/1/22 11:34
5236,lost and found at as8 carpark,Normal,LOST AND FOUND,FASS,AS8 CARPARK,1.295895333,103.7720224,sec2,Open,16/12/21 0:20
5236,lost and found at as8 carpark,Normal,LOST AND FOUND,FASS,AS8 CARPARK,1.295895333,103.7720224,sec2,Close,19/12/21 7:33
5237,lost and found at pgp residences (block 27),Normal,LOST AND FOUND,PGP,PGP RESIDENCES (BLOCK 27),1.29056547,103.7816148,sec1,Open,28/12/21 15:09
5237,lost and found at pgp residences (block 27),Normal,LOST AND FOUND,PGP,PGP RESIDENCES (BLOCK 27),1.29056547,103.7816148,sec1,Close,31/12/21 10:38
5238,sexual incidents at ridge view residence (block d),High,SEXUAL INCIDENTS,YIH,RIDGE VIEW RESIDENCE (BLOCK D),1.297921449,103.7758882,sec5,Open,7/2/22 10:11
5238,sexual incidents at ridge view residence (block d),High,SEXUAL INCIDENTS,YIH,RIDGE VIEW RESIDENCE (BLOCK D),1.297921449,103.7758882,sec5,Close,18/2/22 23:28
5239,lost and found at 5 pgp bungalow,Normal,LOST AND FOUND,PGP,5 PGP BUNGALOW,1.293103799,103.7786261,sec1,Open,23/7/22 23:50
5239,lost and found at 5 pgp bungalow,Normal,LOST AND FOUND,PGP,5 PGP BUNGALOW,1.293103799,103.7786261,sec1,Close,26/7/22 6:36
5240,lost and found at duke-nus medsh-khooteckpuat bg,Normal,LOST AND FOUND,FOS,DUKE-NUS MEDSH-KHOOTECKPUAT BG,1.293420222,103.7828813,sec1,Open,5/5/22 12:31
5240,lost and found at duke-nus medsh-khooteckpuat bg,Normal,LOST AND FOUND,FOS,DUKE-NUS MEDSH-KHOOTECKPUAT BG,1.293420222,103.7828813,sec1,Close,7/5/22 15:59
5241,lost and found at alice lee plaza,Normal,LOST AND FOUND,UCC,ALICE LEE PLAZA,1.301676507,103.7722053,sec1,Open,28/5/22 9:28
5241,lost and found at alice lee plaza,Normal,LOST AND FOUND,UCC,ALICE LEE PLAZA,1.301676507,103.7722053,sec1,Close,31/5/22 11:55
5242,lost and found at fass blk7 (shaw fdn bldg),Normal,LOST AND FOUND,FASS,FASS BLK7 (SHAW FDN BLDG),1.293258477,103.7733817,sec3,Open,10/3/22 8:06
5242,lost and found at fass blk7 (shaw fdn bldg),Normal,LOST AND FOUND,FASS,FASS BLK7 (SHAW FDN BLDG),1.293258477,103.7733817,sec3,Close,13/3/22 0:39
5243,lost and found at temasek hall (block a),Normal,LOST AND FOUND,HALL,TEMASEK HALL (BLOCK A),1.293083063,103.7707861,sec4,Open,18/10/21 0:46
5243,lost and found at temasek hall (block a),Normal,LOST AND FOUND,HALL,TEMASEK HALL (BLOCK A),1.293083063,103.7707861,sec4,Close,21/10/21 15:15
5244,lost and found at university hall,Normal,LOST AND FOUND,YIH,UNIVERSITY HALL,1.297236942,103.7779364,sec1,Open,12/7/22 4:48
5244,lost and found at university hall,Normal,LOST AND FOUND,YIH,UNIVERSITY HALL,1.297236942,103.7779364,sec1,Close,15/7/22 0:26
5245,emergency incidents at pgp residences (block 3),High,EMERGENCY INCIDENTS,PGP,PGP RESIDENCES (BLOCK 3),1.291295726,103.7824282,sec3,Open,4/6/22 22:12
5245,emergency incidents at pgp residences (block 3),High,EMERGENCY INCIDENTS,PGP,PGP RESIDENCES (BLOCK 3),1.291295726,103.7824282,sec3,Close,5/6/22 23:59
5246,damaged property at 10 kr bungalow,High,DAMAGED PROPERTY,KR,10 KR BUNGALOW,1.294410986,103.7785023,sec2,Open,22/10/22 10:11
5246,damaged property at 10 kr bungalow,High,DAMAGED PROPERTY,KR,10 KR BUNGALOW,1.294410986,103.7785023,sec2,Close,30/10/22 13:34
5247,lost and found at lecture theatre 14,Normal,LOST AND FOUND,SOC,LECTURE THEATRE 14,1.295737627,103.7733865,sec3,Open,12/11/21 23:04
5247,lost and found at lecture theatre 14,Normal,LOST AND FOUND,SOC,LECTURE THEATRE 14,1.295737627,103.7733865,sec3,Close,15/11/21 21:12
5248,lost and found at uhall carpark,Normal,LOST AND FOUND,UTown,UHALL CARPARK,1.297316736,103.7777968,sec4,Open,2/10/22 19:38
5248,lost and found at uhall carpark,Normal,LOST AND FOUND,UTown,UHALL CARPARK,1.297316736,103.7777968,sec4,Close,5/10/22 21:03
5249,lost and found at e6 carpark,Normal,LOST AND FOUND,CDE,E6 CARPARK,1.299504478,103.7728039,sec4,Open,13/9/22 9:20
5249,lost and found at e6 carpark,Normal,LOST AND FOUND,CDE,E6 CARPARK,1.299504478,103.7728039,sec4,Close,15/9/22 22:53
5250,emergency incidents at biz1 carpark,High,EMERGENCY INCIDENTS,BIZ,BIZ1 CARPARK,1.292703782,103.7746058,sec3,Open,30/11/21 21:22
5250,emergency incidents at biz1 carpark,High,EMERGENCY INCIDENTS,BIZ,BIZ1 CARPARK,1.292703782,103.7746058,sec3,Close,4/12/21 1:51
5251,"lost and found at kent vale apartment blk a,103",Normal,LOST AND FOUND,KV,"KENT VALE APARTMENT BLK A,103",1.301286274,103.7690165,sec1,Open,29/10/22 1:59
5251,"lost and found at kent vale apartment blk a,103",Normal,LOST AND FOUND,KV,"KENT VALE APARTMENT BLK A,103",1.301286274,103.7690165,sec1,Close,31/10/22 18:51
5252,lost and found at university sport centre,Normal,LOST AND FOUND,YIH,UNIVERSITY SPORT CENTRE,1.299832654,103.7753454,sec4,Open,7/1/22 14:04
5252,lost and found at university sport centre,Normal,LOST AND FOUND,YIH,UNIVERSITY SPORT CENTRE,1.299832654,103.7753454,sec4,Close,10/1/22 6:13
5253,sexual incidents at btc-eu tong sen,High,SEXUAL INCIDENTS,BTC,BTC-EU TONG SEN,1.318461229,103.8168299,sec4,Open,12/8/22 14:39
5253,sexual incidents at btc-eu tong sen,High,SEXUAL INCIDENTS,BTC,BTC-EU TONG SEN,1.318461229,103.8168299,sec4,Close,20/8/22 0:30
5254,stolen items at sheares hall (block a),Normal,STOLEN ITEMS,HALL,SHEARES HALL (BLOCK A),1.291577534,103.7754185,sec3,Open,28/2/22 14:18
5254,stolen items at sheares hall (block a),Normal,STOLEN ITEMS,HALL,SHEARES HALL (BLOCK A),1.291577534,103.7754185,sec3,Close,2/3/22 7:33
5255,stolen items at 4 kr bungalow,Normal,STOLEN ITEMS,KR,4 KR BUNGALOW,1.294413343,103.7799701,sec1,Open,10/11/22 8:03
5255,stolen items at 4 kr bungalow,Normal,STOLEN ITEMS,KR,4 KR BUNGALOW,1.294413343,103.7799701,sec1,Close,12/11/22 22:41
5256,sexual incidents at pgp residences (block 2),High,SEXUAL INCIDENTS,PGP,PGP RESIDENCES (BLOCK 2),1.291369071,103.7826626,sec1,Open,19/3/22 10:07
5256,sexual incidents at pgp residences (block 2),High,SEXUAL INCIDENTS,PGP,PGP RESIDENCES (BLOCK 2),1.291369071,103.7826626,sec1,Close,28/3/22 12:33
5257,damaged property at 12 kr bungalow,High,DAMAGED PROPERTY,KR,12 KR BUNGALOW,1.297234098,103.77391,sec4,Open,19/6/22 1:21
5257,damaged property at 12 kr bungalow,High,DAMAGED PROPERTY,KR,12 KR BUNGALOW,1.297234098,103.77391,sec4,Close,26/6/22 23:18
5258,lost and found at raffles hall (communal hall),Normal,LOST AND FOUND,YIH,RAFFLES HALL (COMMUNAL HALL),1.300002869,103.7739354,sec2,Open,21/7/22 1:26
5258,lost and found at raffles hall (communal hall),Normal,LOST AND FOUND,YIH,RAFFLES HALL (COMMUNAL HALL),1.300002869,103.7739354,sec2,Close,24/7/22 13:34
5259,damaged property at eusoff hall (block e),High,DAMAGED PROPERTY,HALL,EUSOFF HALL (BLOCK E),1.29377559,103.7699778,sec4,Open,21/8/21 20:18
5259,damaged property at eusoff hall (block e),High,DAMAGED PROPERTY,HALL,EUSOFF HALL (BLOCK E),1.29377559,103.7699778,sec4,Close,26/8/21 19:29
5260,damaged property at src mini grand stand,High,DAMAGED PROPERTY,YIH,SRC MINI GRAND STAND,1.298645794,103.7777397,sec4,Open,24/2/22 15:19
5260,damaged property at src mini grand stand,High,DAMAGED PROPERTY,YIH,SRC MINI GRAND STAND,1.298645794,103.7777397,sec4,Close,2/3/22 8:40
5261,lost and found at eusoff hall (communal hall),Normal,LOST AND FOUND,HALL,EUSOFF HALL (COMMUNAL HALL),1.293724685,103.7702582,sec5,Open,12/1/22 20:13
5261,lost and found at eusoff hall (communal hall),Normal,LOST AND FOUND,HALL,EUSOFF HALL (COMMUNAL HALL),1.293724685,103.7702582,sec5,Close,15/1/22 17:13
5262,sexual incidents at yale residential college 3,High,SEXUAL INCIDENTS,UTown,YALE RESIDENTIAL COLLEGE 3,1.30762857,103.7719629,sec5,Open,28/5/22 18:42
5262,sexual incidents at yale residential college 3,High,SEXUAL INCIDENTS,UTown,YALE RESIDENTIAL COLLEGE 3,1.30762857,103.7719629,sec5,Close,4/6/22 20:59
5263,damaged property at 6 pgp bungalow,High,DAMAGED PROPERTY,PGP,6 PGP BUNGALOW,1.293385625,103.7779056,sec4,Open,19/12/21 0:32
5263,damaged property at 6 pgp bungalow,High,DAMAGED PROPERTY,PGP,6 PGP BUNGALOW,1.293385625,103.7779056,sec4,Close,28/12/21 13:51
5264,lost and found at ke vii hall (block h),Normal,LOST AND FOUND,PGP,KE VII HALL (BLOCK H),1.293037911,103.7801553,sec5,Open,23/1/22 5:43
5264,lost and found at ke vii hall (block h),Normal,LOST AND FOUND,PGP,KE VII HALL (BLOCK H),1.293037911,103.7801553,sec5,Close,25/1/22 23:41
5265,lost and found at btc-federal,Normal,LOST AND FOUND,BTC,BTC-FEDERAL,1.318374465,103.8173933,sec1,Open,2/2/22 4:10
5265,lost and found at btc-federal,Normal,LOST AND FOUND,BTC,BTC-FEDERAL,1.318374465,103.8173933,sec1,Close,5/2/22 6:18
5266,damaged property at pgp residences (block 5),High,DAMAGED PROPERTY,PGP,PGP RESIDENCES (BLOCK 5),1.291343839,103.7799128,sec2,Open,22/6/22 2:17
5266,damaged property at pgp residences (block 5),High,DAMAGED PROPERTY,PGP,PGP RESIDENCES (BLOCK 5),1.291343839,103.7799128,sec2,Close,29/6/22 19:18
5267,damaged property at college of a&p tan -mph,High,DAMAGED PROPERTY,UTown,COLLEGE OF A&P TAN -MPH,1.307802118,103.7732463,sec5,Open,24/6/22 22:57
5267,damaged property at college of a&p tan -mph,High,DAMAGED PROPERTY,UTown,COLLEGE OF A&P TAN -MPH,1.307802118,103.7732463,sec5,Close,1/7/22 23:29
5268,damaged property at pgp residences (block 12),High,DAMAGED PROPERTY,PGP,PGP RESIDENCES (BLOCK 12),1.290852627,103.780192,sec1,Open,4/11/21 3:09
5268,damaged property at pgp residences (block 12),High,DAMAGED PROPERTY,PGP,PGP RESIDENCES (BLOCK 12),1.290852627,103.780192,sec1,Close,11/11/21 17:40
5269,stolen items at ke vii hall (block c),Normal,STOLEN ITEMS,PGP,KE VII HALL (BLOCK C),1.2930985,103.7806927,sec2,Open,20/1/22 22:56
5269,stolen items at ke vii hall (block c),Normal,STOLEN ITEMS,PGP,KE VII HALL (BLOCK C),1.2930985,103.7806927,sec2,Close,22/1/22 11:51
5270,lost and found at btc-lecture theatre,Normal,LOST AND FOUND,BTC,BTC-LECTURE THEATRE,1.319337501,103.8169942,sec3,Open,27/12/21 11:10
5270,lost and found at btc-lecture theatre,Normal,LOST AND FOUND,BTC,BTC-LECTURE THEATRE,1.319337501,103.8169942,sec3,Close,29/12/21 16:01
5271,lost and found at pgp residences (block 23),Normal,LOST AND FOUND,PGP,PGP RESIDENCES (BLOCK 23),1.290527203,103.7807137,sec3,Open,26/5/22 5:37
5271,lost and found at pgp residences (block 23),Normal,LOST AND FOUND,PGP,PGP RESIDENCES (BLOCK 23),1.290527203,103.7807137,sec3,Close,29/5/22 12:07
5272,lost and found at science block 13,Normal,LOST AND FOUND,FOS,SCIENCE BLOCK 13,1.296790296,103.7791479,sec3,Open,4/11/22 8:46
5272,lost and found at science block 13,Normal,LOST AND FOUND,FOS,SCIENCE BLOCK 13,1.296790296,103.7791479,sec3,Close,6/11/22 19:43
5273,stolen items at shears hall/kent ridge hall shared space,Normal,STOLEN ITEMS,HALL,SHEARS HALL/KENT RIDGE HALL SHARED SPACE,1.291624699,103.7751793,sec5,Open,21/3/22 22:29
5273,stolen items at shears hall/kent ridge hall shared space,Normal,STOLEN ITEMS,HALL,SHEARS HALL/KENT RIDGE HALL SHARED SPACE,1.291624699,103.7751793,sec5,Close,23/3/22 10:42
5274,emergency incidents at pgp residences (block 22),High,EMERGENCY INCIDENTS,PGP,PGP RESIDENCES (BLOCK 22),1.290618087,103.780583,sec5,Open,12/11/21 11:35
5274,emergency incidents at pgp residences (block 22),High,EMERGENCY INCIDENTS,PGP,PGP RESIDENCES (BLOCK 22),1.290618087,103.780583,sec5,Close,11/11/21 14:36
5275,lost and found at ke vii hall (block e),Normal,LOST AND FOUND,PGP,KE VII HALL (BLOCK E),1.29305545,103.7807199,sec3,Open,14/8/22 5:22
5275,lost and found at ke vii hall (block e),Normal,LOST AND FOUND,PGP,KE VII HALL (BLOCK E),1.29305545,103.7807199,sec3,Close,15/8/22 9:41
5276,lost and found at engineering block 1a,Normal,LOST AND FOUND,CDE,ENGINEERING BLOCK 1A,1.29933656,103.77082,sec3,Open,27/1/22 8:07
5276,lost and found at engineering block 1a,Normal,LOST AND FOUND,CDE,ENGINEERING BLOCK 1A,1.29933656,103.77082,sec3,Close,29/1/22 16:58
5277,emergency incidents at 10 kr bungalow,High,EMERGENCY INCIDENTS,KR,10 KR BUNGALOW,1.294410986,103.7785023,sec4,Open,7/6/22 10:01
5277,emergency incidents at 10 kr bungalow,High,EMERGENCY INCIDENTS,KR,10 KR BUNGALOW,1.294410986,103.7785023,sec4,Close,8/6/22 20:50
5278,stolen items at design & environment block 2,Normal,STOLEN ITEMS,CDE,DESIGN & ENVIRONMENT BLOCK 2,1.297396959,103.7711486,sec5,Open,20/5/22 17:40
5278,stolen items at design & environment block 2,Normal,STOLEN ITEMS,CDE,DESIGN & ENVIRONMENT BLOCK 2,1.297396959,103.7711486,sec5,Close,22/5/22 22:35
5279,damaged property at decom sub-station 1 (near lkcnhm),High,DAMAGED PROPERTY,UCC,DECOM SUB-STATION 1 (NEAR LKCNHM),1.302031823,103.7736227,sec2,Open,26/7/22 2:38
5279,damaged property at decom sub-station 1 (near lkcnhm),High,DAMAGED PROPERTY,UCC,DECOM SUB-STATION 1 (NEAR LKCNHM),1.302031823,103.7736227,sec2,Close,2/8/22 9:37
5280,stolen items at data-centre-nus high school,Normal,STOLEN ITEMS,SOC,DATA-CENTRE-NUS HIGH SCHOOL,1.296769604,103.7802964,sec3,Open,2/5/22 2:01
5280,stolen items at data-centre-nus high school,Normal,STOLEN ITEMS,SOC,DATA-CENTRE-NUS HIGH SCHOOL,1.296769604,103.7802964,sec3,Close,4/5/22 2:21
5281,stolen items at lecture theatre 28,Normal,STOLEN ITEMS,FOS,LECTURE THEATRE 28,1.297224305,103.7812648,sec4,Open,21/1/22 2:40
5281,stolen items at lecture theatre 28,Normal,STOLEN ITEMS,FOS,LECTURE THEATRE 28,1.297224305,103.7812648,sec4,Close,24/1/22 3:57
5282,stolen items at md blk 6 (ctr for trans  med),Normal,STOLEN ITEMS,FOS,MD BLK 6 (CTR FOR TRANS  MED),1.295320036,103.7816808,sec2,Open,29/12/21 18:45
5282,stolen items at md blk 6 (ctr for trans  med),Normal,STOLEN ITEMS,FOS,MD BLK 6 (CTR FOR TRANS  MED),1.295320036,103.7816808,sec2,Close,31/12/21 12:09
5283,lost and found at engineering block 2a (edic),Normal,LOST AND FOUND,CDE,ENGINEERING BLOCK 2A (EDIC),1.29880703,103.7713411,sec1,Open,2/8/22 12:29
5283,lost and found at engineering block 2a (edic),Normal,LOST AND FOUND,CDE,ENGINEERING BLOCK 2A (EDIC),1.29880703,103.7713411,sec1,Close,6/8/22 7:10
5284,lost and found at pgp residences (block 4),Normal,LOST AND FOUND,PGP,PGP RESIDENCES (BLOCK 4),1.291208032,103.7822304,sec2,Open,18/2/22 11:25
5284,lost and found at pgp residences (block 4),Normal,LOST AND FOUND,PGP,PGP RESIDENCES (BLOCK 4),1.291208032,103.7822304,sec2,Close,21/2/22 2:43
5285,lost and found at arts & social sciences block 6,Normal,LOST AND FOUND,FASS,ARTS & SOCIAL SCIENCES BLOCK 6,1.295434799,103.773244,sec4,Open,13/7/22 15:30
5285,lost and found at arts & social sciences block 6,Normal,LOST AND FOUND,FASS,ARTS & SOCIAL SCIENCES BLOCK 6,1.295434799,103.773244,sec4,Close,16/7/22 12:44
5286,stolen items at ctr for the arts,Normal,STOLEN ITEMS,YIH,CTR FOR THE ARTS,1.29917139,103.7737631,sec5,Open,21/1/22 9:28
5286,stolen items at ctr for the arts,Normal,STOLEN ITEMS,YIH,CTR FOR THE ARTS,1.29917139,103.7737631,sec5,Close,24/1/22 2:24
5287,stolen items at kent ridge hall (block e),Normal,STOLEN ITEMS,HALL,KENT RIDGE HALL (BLOCK E),1.291836332,103.7742191,sec1,Open,17/3/22 4:53
5287,stolen items at kent ridge hall (block e),Normal,STOLEN ITEMS,HALL,KENT RIDGE HALL (BLOCK E),1.291836332,103.7742191,sec1,Close,19/3/22 3:35
5288,damaged property at communal blk b,High,DAMAGED PROPERTY,KV,COMMUNAL BLK B,1.302552874,103.7685982,sec5,Open,3/5/22 8:15
5288,damaged property at communal blk b,High,DAMAGED PROPERTY,KV,COMMUNAL BLK B,1.302552874,103.7685982,sec5,Close,10/5/22 23:40
5289,"damaged property at kent vale apartment blk f, 107",High,DAMAGED PROPERTY,KV,"KENT VALE APARTMENT BLK F, 107",1.30219698,103.767326,sec4,Open,4/5/22 23:46
5289,"damaged property at kent vale apartment blk f, 107",High,DAMAGED PROPERTY,KV,"KENT VALE APARTMENT BLK F, 107",1.30219698,103.767326,sec4,Close,12/5/22 7:29
5290,stolen items at yale west core,Normal,STOLEN ITEMS,UTown,YALE WEST CORE,1.308169683,103.7723937,sec3,Open,16/3/22 7:50
5290,stolen items at yale west core,Normal,STOLEN ITEMS,UTown,YALE WEST CORE,1.308169683,103.7723937,sec3,Close,17/3/22 23:19
5291,lost and found at engineering block a,Normal,LOST AND FOUND,CDE,ENGINEERING BLOCK A,1.299995494,103.7707659,sec4,Open,17/11/22 9:22
5291,lost and found at engineering block a,Normal,LOST AND FOUND,CDE,ENGINEERING BLOCK A,1.299995494,103.7707659,sec4,Close,20/11/22 3:57
5292,lost and found at cinnamon college -mph,Normal,LOST AND FOUND,UTown,CINNAMON COLLEGE -MPH,1.306744344,103.7734549,sec3,Open,3/4/22 18:30
5292,lost and found at cinnamon college -mph,Normal,LOST AND FOUND,UTown,CINNAMON COLLEGE -MPH,1.306744344,103.7734549,sec3,Close,7/4/22 1:52
5293,damaged property at sub-station 4 (near kevii),High,DAMAGED PROPERTY,PGP,SUB-STATION 4 (NEAR KEVII),1.292213805,103.7814032,sec1,Open,7/10/22 22:37
5293,damaged property at sub-station 4 (near kevii),High,DAMAGED PROPERTY,PGP,SUB-STATION 4 (NEAR KEVII),1.292213805,103.7814032,sec1,Close,12/10/22 7:15
5294,lost and found at ystcm carpark,Normal,LOST AND FOUND,UCC,YSTCM CARPARK,1.302406233,103.7720861,sec1,Open,27/4/22 22:54
5294,lost and found at ystcm carpark,Normal,LOST AND FOUND,UCC,YSTCM CARPARK,1.302406233,103.7720861,sec1,Close,30/4/22 11:50
5295,emergency incidents at raffles hall (communal hall),High,EMERGENCY INCIDENTS,YIH,RAFFLES HALL (COMMUNAL HALL),1.300002869,103.7739354,sec5,Open,10/11/21 18:00
5295,emergency incidents at raffles hall (communal hall),High,EMERGENCY INCIDENTS,YIH,RAFFLES HALL (COMMUNAL HALL),1.300002869,103.7739354,sec5,Close,12/11/21 8:00
5296,stolen items at cinnamon learn lobe,Normal,STOLEN ITEMS,UTown,CINNAMON LEARN LOBE,1.306550432,103.7731181,sec3,Open,11/11/21 22:56
5296,stolen items at cinnamon learn lobe,Normal,STOLEN ITEMS,UTown,CINNAMON LEARN LOBE,1.306550432,103.7731181,sec3,Close,14/11/21 18:56
5297,lost and found at 6 pgp bungalow,Normal,LOST AND FOUND,PGP,6 PGP BUNGALOW,1.293385625,103.7779056,sec1,Open,17/2/22 0:57
5297,lost and found at 6 pgp bungalow,Normal,LOST AND FOUND,PGP,6 PGP BUNGALOW,1.293385625,103.7779056,sec1,Close,20/2/22 2:16
5298,lost and found at create (innovation),Normal,LOST AND FOUND,UTown,CREATE (INNOVATION),1.303777538,103.7734082,sec5,Open,14/7/22 18:20
5298,lost and found at create (innovation),Normal,LOST AND FOUND,UTown,CREATE (INNOVATION),1.303777538,103.7734082,sec5,Close,17/7/22 14:07
5299,lost and found at btc-federal,Normal,LOST AND FOUND,BTC,BTC-FEDERAL,1.318374465,103.8173933,sec2,Open,4/1/22 2:09
5299,lost and found at btc-federal,Normal,LOST AND FOUND,BTC,BTC-FEDERAL,1.318374465,103.8173933,sec2,Close,6/1/22 10:15
5300,stolen items at 5 kr bungalow,Normal,STOLEN ITEMS,KR,5 KR BUNGALOW,1.294572999,103.7796455,sec2,Open,31/8/22 2:31
5300,stolen items at 5 kr bungalow,Normal,STOLEN ITEMS,KR,5 KR BUNGALOW,1.294572999,103.7796455,sec2,Close,2/9/22 13:00
5301,damaged property at lecture theatre 18,High,DAMAGED PROPERTY,SOC,LECTURE THEATRE 18,1.293522481,103.7745083,sec2,Open,12/9/22 3:42
5301,damaged property at lecture theatre 18,High,DAMAGED PROPERTY,SOC,LECTURE THEATRE 18,1.293522481,103.7745083,sec2,Close,17/9/22 6:08
5302,stolen items at science block 7,Normal,STOLEN ITEMS,FOS,SCIENCE BLOCK 7,1.296276183,103.7788705,sec4,Open,21/11/21 5:41
5302,stolen items at science block 7,Normal,STOLEN ITEMS,FOS,SCIENCE BLOCK 7,1.296276183,103.7788705,sec4,Close,22/11/21 18:28
5303,stolen items at pgp residences (block 19),Normal,STOLEN ITEMS,PGP,PGP RESIDENCES (BLOCK 19),1.290999159,103.7805255,sec4,Open,10/7/22 0:47
5303,stolen items at pgp residences (block 19),Normal,STOLEN ITEMS,PGP,PGP RESIDENCES (BLOCK 19),1.290999159,103.7805255,sec4,Close,13/7/22 0:52
5304,lost and found at ridge view residence (block g),Normal,LOST AND FOUND,YIH,RIDGE VIEW RESIDENCE (BLOCK G),1.298435562,103.7757528,sec1,Open,23/2/22 7:03
5304,lost and found at ridge view residence (block g),Normal,LOST AND FOUND,YIH,RIDGE VIEW RESIDENCE (BLOCK G),1.298435562,103.7757528,sec1,Close,26/2/22 17:45
5305,damaged property at pgp residences (block 15),High,DAMAGED PROPERTY,PGP,PGP RESIDENCES (BLOCK 15),1.291668827,103.7801396,sec4,Open,12/3/22 14:56
5305,damaged property at pgp residences (block 15),High,DAMAGED PROPERTY,PGP,PGP RESIDENCES (BLOCK 15),1.291668827,103.7801396,sec4,Close,17/3/22 2:16
5306,lost and found at biz1 carpark,Normal,LOST AND FOUND,BIZ,BIZ1 CARPARK,1.292703782,103.7746058,sec1,Open,6/7/22 22:15
5306,lost and found at biz1 carpark,Normal,LOST AND FOUND,BIZ,BIZ1 CARPARK,1.292703782,103.7746058,sec1,Close,9/7/22 14:15
