"IncidentID","Incidents","Location","Building","Longtitude","Latitude","Status","Time"
4391,"STOLEN ITEMS","PGP","PGP RESIDENCES (BLOCK 15)",1.291668827,103.7801396,"Close",2021-02-05 05:46:54
4392,"STOLEN ITEMS","SOC","COMPUTING BLOCK 2",1.294225262,103.7740172,"Open",2020-12-29 21:16:00
4392,"STOLEN ITEMS","SOC","COMPUTING BLOCK 2",1.294225262,103.7740172,"Close",2021-01-01 07:58:21
4393,"SEXUAL INCIDENTS","FOS","SCIENCE BLOCK 13",1.296790296,103.7791479,"Open",2021-11-13 22:19:00
4393,"SEXUAL INCIDENTS","FOS","SCIENCE BLOCK 13",1.296790296,103.7791479,"Close",2021-11-18 17:55:29
4394,"LOST AND FOUND","PGP","5 PGP BUNGALOW",1.293103799,103.7786261,"Open",2020-11-01 11:07:00
4394,"LOST AND FOUND","PGP","5 PGP BUNGALOW",1.293103799,103.7786261,"Close",2020-11-04 18:21:01
4395,"LOST AND FOUND","FOS","SCIENCE BLOCK 8",1.296070989,103.7793013,"Open",2021-03-09 12:22:00
4395,"LOST AND FOUND","FOS","SCIENCE BLOCK 8",1.296070989,103.7793013,"Close",2021-03-12 18:52:02
4396,"DAMAGED PROPERTY","KR","3 KR BUNGALOW",1.294139769,103.7801066,"Open",2020-12-19 09:20:00
4396,"DAMAGED PROPERTY","KR","3 KR BUNGALOW",1.294139769,103.7801066,"Close",2020-12-26 16:45:29
4397,"LOST AND FOUND","FOS","DSO CARPARK",1.295951413,103.7815192,"Open",2021-06-21 23:46:00
4397,"LOST AND FOUND","FOS","DSO CARPARK",1.295951413,103.7815192,"Close",2021-06-24 10:58:13
4398,"DAMAGED PROPERTY","FOS","MD BLK 1  (TAHIR FDN BLDG)",1.295504947,103.7804244,"Open",2021-05-21 17:41:00
4398,"DAMAGED PROPERTY","FOS","MD BLK 1  (TAHIR FDN BLDG)",1.295504947,103.7804244,"Close",2021-05-28 15:17:37
4399,"LOST AND FOUND","PGP","PGP RESIDENCES (BLOCK 21)",1.290472992,103.7804283,"Open",2020-11-15 00:06:00
4399,"LOST AND FOUND","PGP","PGP RESIDENCES (BLOCK 21)",1.290472992,103.7804283,"Close",2020-11-18 09:05:45
4400,"SEXUAL INCIDENTS","FOS","LECTURE THEATRE 29",1.297224305,103.7811308,"Open",2021-08-05 23:30:00
4400,"SEXUAL INCIDENTS","FOS","LECTURE THEATRE 29",1.297224305,103.7811308,"Close",2021-08-10 07:59:55
4401,"LOST AND FOUND","CDE","ENGINEERING BLOCK 1A",1.29933656,103.77082,"Open",2021-07-14 06:06:00
4401,"LOST AND FOUND","CDE","ENGINEERING BLOCK 1A",1.29933656,103.77082,"Close",2021-07-17 23:33:33
4402,"DAMAGED PROPERTY","HALL","EUSOFF HALL (BLOCK C)",1.293426406,103.7701612,"Open",2021-02-18 01:39:00
4402,"DAMAGED PROPERTY","HALL","EUSOFF HALL (BLOCK C)",1.293426406,103.7701612,"Close",2021-02-25 16:37:06
4403,"DAMAGED PROPERTY","CDE","INFORMATION TECHNOLOGY",1.29755262,103.7725433,"Open",2021-03-01 11:27:00
4403,"DAMAGED PROPERTY","CDE","INFORMATION TECHNOLOGY",1.29755262,103.7725433,"Close",2021-03-11 16:16:19
4404,"LOST AND FOUND","UCC","UNIVERSITY CULTURAL CENTRE",1.301613834,103.7722703,"Open",2021-10-20 14:59:00
4404,"LOST AND FOUND","UCC","UNIVERSITY CULTURAL CENTRE",1.301613834,103.7722703,"Close",2021-10-24 11:17:30
4405,"DAMAGED PROPERTY","KV","KENT VALE APARTMENT BLK G, 115",1.30249388,103.7703148,"Open",2021-09-21 05:12:00
4405,"DAMAGED PROPERTY","KV","KENT VALE APARTMENT BLK G, 115",1.30249388,103.7703148,"Close",2021-09-30 08:34:03
4406,"STOLEN ITEMS","PGP","KE VII HALL (BLOCK A)",1.292733372,103.7806752,"Open",2020-12-20 07:29:00
4406,"STOLEN ITEMS","PGP","KE VII HALL (BLOCK A)",1.292733372,103.7806752,"Close",2020-12-21 23:32:42
4407,"STOLEN ITEMS","YIH","RIDGE VIEW TOWER BLK (RVF)",1.29791619,103.7768684,"Open",2020-09-29 11:27:00
4407,"STOLEN ITEMS","YIH","RIDGE VIEW TOWER BLK (RVF)",1.29791619,103.7768684,"Close",2020-10-01 20:03:42
4408,"DAMAGED PROPERTY","KR","3 KR BUNGALOW",1.294139769,103.7801066,"Open",2021-01-20 14:06:00
4408,"DAMAGED PROPERTY","KR","3 KR BUNGALOW",1.294139769,103.7801066,"Close",2021-01-27 06:38:36
4409,"DAMAGED PROPERTY","BIZ","BUSINESS BLOCK 1-MOCHTAR RIADY",1.292482077,103.7740684,"Open",2020-11-27 05:56:00
4409,"DAMAGED PROPERTY","BIZ","BUSINESS BLOCK 1-MOCHTAR RIADY",1.292482077,103.7740684,"Close",2020-12-08 20:25:28
4410,"LOST AND FOUND","YIH","MULTI-PURPOSE HALL 5 & 6",1.300997486,103.7757629,"Open",2021-05-07 05:43:00
4410,"LOST AND FOUND","YIH","MULTI-PURPOSE HALL 5 & 6",1.300997486,103.7757629,"Close",2021-05-10 11:54:03
4411,"DAMAGED PROPERTY","FASS","ARTS & SOCIAL SCIENCES BLOCK 4",1.294575688,103.7717937,"Open",2021-01-20 02:00:00
4411,"DAMAGED PROPERTY","FASS","ARTS & SOCIAL SCIENCES BLOCK 4",1.294575688,103.7717937,"Close",2021-01-27 19:22:41
4412,"DAMAGED PROPERTY","UCC","LKC NATURAL HISTORY MUSEUM",1.301379227,103.7730057,"Open",2021-04-01 02:04:00
4412,"DAMAGED PROPERTY","UCC","LKC NATURAL HISTORY MUSEUM",1.301379227,103.7730057,"Close",2021-04-08 11:44:44
4413,"STOLEN ITEMS","FOS","SCIENCE BLOCK 8",1.296070989,103.7793013,"Open",2021-06-30 14:15:00
4413,"STOLEN ITEMS","FOS","SCIENCE BLOCK 8",1.296070989,103.7793013,"Close",2021-07-02 02:36:54
4414,"STOLEN ITEMS","PGP","PGP RESIDENCES (BLOCK 19)",1.290999159,103.7805255,"Open",2021-03-20 20:38:00
4414,"STOLEN ITEMS","PGP","PGP RESIDENCES (BLOCK 19)",1.290999159,103.7805255,"Close",2021-03-23 15:26:40
4415,"SEXUAL INCIDENTS","YIH","RIDGE VIEW RESIDENCE (BLOCK G)",1.298435562,103.7757528,"Open",2021-11-04 19:23:00
4415,"SEXUAL INCIDENTS","YIH","RIDGE VIEW RESIDENCE (BLOCK G)",1.298435562,103.7757528,"Close",2021-11-12 23:04:52
4416,"STOLEN ITEMS","KR","2 KR BUNGALOW",1.293895125,103.7802656,"Open",2020-12-25 16:24:00
4416,"STOLEN ITEMS","KR","2 KR BUNGALOW",1.293895125,103.7802656,"Close",2020-12-27 18:27:43
4417,"LOST AND FOUND","FASS","AS8 CARPARK",1.295895333,103.7720224,"Open",2021-11-15 03:32:00
4417,"LOST AND FOUND","FASS","AS8 CARPARK",1.295895333,103.7720224,"Close",2021-11-17 02:43:39
4418,"LOST AND FOUND","UCC","DECOM SUB-STATION 1 (NEAR LKCNHM)",1.302031823,103.7736227,"Open",2021-08-25 02:51:00
4418,"LOST AND FOUND","UCC","DECOM SUB-STATION 1 (NEAR LKCNHM)",1.302031823,103.7736227,"Close",2021-08-27 15:36:43
4419,"LOST AND FOUND","PGP","7 PGP BUNGALOW",1.293238399,103.7780367,"Open",2021-07-17 08:14:00
4419,"LOST AND FOUND","PGP","7 PGP BUNGALOW",1.293238399,103.7780367,"Close",2021-07-20 18:26:50
4420,"DAMAGED PROPERTY","PGP","8 PGP BUNGALOW",1.293596473,103.7775181,"Open",2021-10-31 04:00:00
4420,"DAMAGED PROPERTY","PGP","8 PGP BUNGALOW",1.293596473,103.7775181,"Close",2021-11-09 03:08:06
4421,"LOST AND FOUND","CDE","LECTURE THEATRE 6",1.298683923,103.7718929,"Open",2021-03-09 03:01:00
4421,"LOST AND FOUND","CDE","LECTURE THEATRE 6",1.298683923,103.7718929,"Close",2021-03-12 06:40:43
4422,"LOST AND FOUND","UTown","DISTRICT COOLING PLANT",1.305365366,103.7718175,"Open",2021-06-06 10:34:00
4422,"LOST AND FOUND","UTown","DISTRICT COOLING PLANT",1.305365366,103.7718175,"Close",2021-06-09 10:54:40
4423,"LOST AND FOUND","CDE","LECTURE THEATRE 7",1.300171011,103.7710686,"Open",2021-02-12 04:06:00
4423,"LOST AND FOUND","CDE","LECTURE THEATRE 7",1.300171011,103.7710686,"Close",2021-02-15 02:19:08
4424,"LOST AND FOUND","SOC","COMPUTING BLOCK 2",1.294225262,103.7740172,"Open",2020-08-26 18:05:00
4424,"LOST AND FOUND","SOC","COMPUTING BLOCK 2",1.294225262,103.7740172,"Close",2020-08-30 06:20:45
4425,"SEXUAL INCIDENTS","PGP","PGP RESIDENCES (BLOCK 20)",1.290472992,103.7802401,"Open",2020-10-22 07:14:00
4425,"SEXUAL INCIDENTS","PGP","PGP RESIDENCES (BLOCK 20)",1.290472992,103.7802401,"Close",2020-10-30 10:04:28
4426,"LOST AND FOUND","UTown","EDUCATION RESOURCE CENTRE",1.305725982,103.7726716,"Open",2020-12-03 01:54:00
4426,"LOST AND FOUND","UTown","EDUCATION RESOURCE CENTRE",1.305725982,103.7726716,"Close",2020-12-06 02:02:41
4427,"LOST AND FOUND","FOS","DSO CARPARK",1.295951413,103.7815192,"Open",2020-10-15 20:23:00
4427,"LOST AND FOUND","FOS","DSO CARPARK",1.295951413,103.7815192,"Close",2020-10-18 10:48:02
4428,"STOLEN ITEMS","PGP","KE VII HALL (BLOCK F)",1.293186194,103.7808347,"Open",2021-05-08 23:14:00
4428,"STOLEN ITEMS","PGP","KE VII HALL (BLOCK F)",1.293186194,103.7808347,"Close",2021-05-10 09:27:46
4429,"DAMAGED PROPERTY","HALL","KENT RIDGE HALL (BLOCK A)",1.29166438,103.7749714,"Open",2021-03-12 15:30:00
4429,"DAMAGED PROPERTY","HALL","KENT RIDGE HALL (BLOCK A)",1.29166438,103.7749714,"Close",2021-03-22 03:20:42
4430,"EMERGENCY INCIDENTS","CDE","ENGINEERING AUDITORIUM",1.300558705,103.7707907,"Open",2021-10-01 04:10:00
4430,"EMERGENCY INCIDENTS","CDE","ENGINEERING AUDITORIUM",1.300558705,103.7707907,"Close",2021-10-03 13:12:02
4431,"LOST AND FOUND","YIH","MULTI-PURPOSE HALL 1 - 4",1.300600712,103.7757473,"Open",2020-11-09 03:19:00
4431,"LOST AND FOUND","YIH","MULTI-PURPOSE HALL 1 - 4",1.300600712,103.7757473,"Close",2020-11-12 13:10:11
4432,"DAMAGED PROPERTY","UCC","NATIONAL SINGAPORE WIND TUNNEL",1.300768273,103.7753832,"Open",2021-06-30 21:54:00
4432,"DAMAGED PROPERTY","UCC","NATIONAL SINGAPORE WIND TUNNEL",1.300768273,103.7753832,"Close",2021-07-07 10:21:45
4433,"STOLEN ITEMS","FOS","FOS-RICE SHED C-NEXT TO S3&S4",1.296022174,103.7792963,"Open",2021-05-13 09:47:00
4433,"STOLEN ITEMS","FOS","FOS-RICE SHED C-NEXT TO S3&S4",1.296022174,103.7792963,"Close",2021-05-15 01:58:53
4434,"LOST AND FOUND","UCC","DECOM SUB-STATION 1 (NEAR LKCNHM)",1.302031823,103.7736227,"Open",2021-12-03 23:14:00
4434,"LOST AND FOUND","UCC","DECOM SUB-STATION 1 (NEAR LKCNHM)",1.302031823,103.7736227,"Close",2021-12-07 10:53:52
4435,"LOST AND FOUND","UTown","ELECTRICAL SUB-STATION",1.306222002,103.7727161,"Open",2021-02-12 04:57:00
4435,"LOST AND FOUND","UTown","ELECTRICAL SUB-STATION",1.306222002,103.7727161,"Close",2021-02-15 03:05:22
4436,"LOST AND FOUND","HALL","SHEARES HALL (BLOCK B)",1.291344242,103.7756961,"Open",2021-07-20 02:10:00
4436,"LOST AND FOUND","HALL","SHEARES HALL (BLOCK B)",1.291344242,103.7756961,"Close",2021-07-22 20:48:31
4437,"LOST AND FOUND","FOS","SCIENCE BLOCK 16",1.296808335,103.7803681,"Open",2021-03-10 08:08:00
4437,"LOST AND FOUND","FOS","SCIENCE BLOCK 16",1.296808335,103.7803681,"Close",2021-03-13 09:36:55
4438,"LOST AND FOUND","KR","1 KR BUNGALOW",1.293041343,103.7811579,"Open",2020-11-22 20:02:00
4438,"LOST AND FOUND","KR","1 KR BUNGALOW",1.293041343,103.7811579,"Close",2020-11-26 08:48:38
4439,"SEXUAL INCIDENTS","CDE","DESIGN & ENVIRONMENT BLOCK 3",1.297825387,103.7705126,"Open",2021-08-15 21:32:00
4439,"SEXUAL INCIDENTS","CDE","DESIGN & ENVIRONMENT BLOCK 3",1.297825387,103.7705126,"Close",2021-08-23 00:13:12
4440,"LOST AND FOUND","DNMS","DNMS CARPARK",1.281499226,103.8334517,"Open",2021-08-26 20:44:00
4440,"LOST AND FOUND","DNMS","DNMS CARPARK",1.281499226,103.8334517,"Close",2021-08-28 17:28:57
4441,"LOST AND FOUND","HALL","TEMASEK HALL (BLOCK C)",1.292732285,103.7709504,"Open",2021-06-04 07:00:00
4441,"LOST AND FOUND","HALL","TEMASEK HALL (BLOCK C)",1.292732285,103.7709504,"Close",2021-06-07 06:13:16
4442,"EMERGENCY INCIDENTS","FOS","MD BLK 6 (CTR FOR TRANS  MED)",1.295320036,103.7816808,"Open",2020-11-12 23:56:00
4442,"EMERGENCY INCIDENTS","FOS","MD BLK 6 (CTR FOR TRANS  MED)",1.295320036,103.7816808,"Close",2020-11-15 15:21:15
4443,"LOST AND FOUND","UTown","YALE RESIDENTIAL COLLEGE 3",1.30762857,103.7719629,"Open",2020-11-22 16:24:00
4443,"LOST AND FOUND","UTown","YALE RESIDENTIAL COLLEGE 3",1.30762857,103.7719629,"Close",2020-11-26 16:43:46
4444,"STOLEN ITEMS","CDE","ENGINEERING AUDITORIUM",1.300558705,103.7707907,"Open",2020-11-05 10:45:00
4444,"STOLEN ITEMS","CDE","ENGINEERING AUDITORIUM",1.300558705,103.7707907,"Close",2020-11-07 18:01:54
4445,"LOST AND FOUND","YIH","RIDGE VIEW RESIDENCE (BLOCK G)",1.298435562,103.7757528,"Open",2021-09-06 03:45:00
4445,"LOST AND FOUND","YIH","RIDGE VIEW RESIDENCE (BLOCK G)",1.298435562,103.7757528,"Close",2021-09-09 20:27:21
4446,"LOST AND FOUND","PGP","KE VII HALL (BLOCK F)",1.293186194,103.7808347,"Open",2021-05-13 05:30:00
4446,"LOST AND FOUND","PGP","KE VII HALL (BLOCK F)",1.293186194,103.7808347,"Close",2021-05-16 10:29:16
4447,"LOST AND FOUND","UTown","COLLEGE OF A&P TAN -TOWER",1.307597799,103.7731505,"Open",2021-09-26 06:24:00
4447,"LOST AND FOUND","UTown","COLLEGE OF A&P TAN -TOWER",1.307597799,103.7731505,"Close",2021-09-29 18:04:15
4448,"LOST AND FOUND","PGP","17 PGP BUNGALOW",1.292575481,103.7792351,"Open",2020-10-31 11:42:00
4448,"LOST AND FOUND","PGP","17 PGP BUNGALOW",1.292575481,103.7792351,"Close",2020-11-03 14:47:52
4449,"SEXUAL INCIDENTS","UTown","TEMBUSU COLLEGE- MAIN BLK",1.306170497,103.7737562,"Open",2021-12-05 12:08:00
4449,"SEXUAL INCIDENTS","UTown","TEMBUSU COLLEGE- MAIN BLK",1.306170497,103.7737562,"Close",2021-12-09 13:58:44
4450,"LOST AND FOUND","HALL","KENT RIDGE HALL (BLOCK B)",1.291333703,103.7747351,"Open",2020-12-20 18:20:00
4450,"LOST AND FOUND","HALL","KENT RIDGE HALL (BLOCK B)",1.291333703,103.7747351,"Close",2020-12-23 18:04:17
4451,"DAMAGED PROPERTY","FOS","SCIENCE BLOCK 8",1.296070989,103.7793013,"Open",2021-06-02 12:44:00
4451,"DAMAGED PROPERTY","FOS","SCIENCE BLOCK 8",1.296070989,103.7793013,"Close",2021-06-10 03:30:57
4452,"LOST AND FOUND","CDE","LECTURE THEATRE 1",1.299442762,103.7711115,"Open",2020-11-20 08:28:00
4452,"LOST AND FOUND","CDE","LECTURE THEATRE 1",1.299442762,103.7711115,"Close",2020-11-22 21:38:10
4453,"LOST AND FOUND","HALL","KENT RIDGE HALL (BLOCK C)",1.291532109,103.7746841,"Open",2021-04-10 03:29:00
4453,"LOST AND FOUND","HALL","KENT RIDGE HALL (BLOCK C)",1.291532109,103.7746841,"Close",2021-04-12 08:03:58
4454,"SEXUAL INCIDENTS","SOC","ISS CARPARK",1.291998285,103.7766803,"Open",2021-10-22 00:23:00
4454,"SEXUAL INCIDENTS","SOC","ISS CARPARK",1.291998285,103.7766803,"Close",2021-10-30 03:59:50
4455,"LOST AND FOUND","FOS","SCIENCE BLOCK 9",1.296282948,103.7796125,"Open",2021-07-27 11:08:00
4455,"LOST AND FOUND","FOS","SCIENCE BLOCK 9",1.296282948,103.7796125,"Close",2021-07-30 07:50:42
4456,"LOST AND FOUND","YIH","RAFFLES HALL (COMMUNAL HALL)",1.300002869,103.7739354,"Open",2021-07-27 00:59:00
4456,"LOST AND FOUND","YIH","RAFFLES HALL (COMMUNAL HALL)",1.300002869,103.7739354,"Close",2021-07-30 08:20:21
4457,"LOST AND FOUND","UTown","EDUCATION RESOURCE CENTRE",1.305725982,103.7726716,"Open",2021-06-16 21:24:00
4457,"LOST AND FOUND","UTown","EDUCATION RESOURCE CENTRE",1.305725982,103.7726716,"Close",2021-06-20 14:32:00
4458,"LOST AND FOUND","KR","12 KR BUNGALOW",1.297234098,103.77391,"Open",2020-11-01 10:14:00
4458,"LOST AND FOUND","KR","12 KR BUNGALOW",1.297234098,103.77391,"Close",2020-11-03 19:04:55
4459,"LOST AND FOUND","PGP","PGP RESIDENCES (BLOCK 8)",1.291036666,103.7798218,"Open",2021-09-07 17:04:00
4459,"LOST AND FOUND","PGP","PGP RESIDENCES (BLOCK 8)",1.291036666,103.7798218,"Close",2021-09-10 13:41:17
4460,"LOST AND FOUND","FOS","LECTURE THEATRE 20",1.295645806,103.778847,"Open",2020-12-25 13:10:00
4460,"LOST AND FOUND","FOS","LECTURE THEATRE 20",1.295645806,103.778847,"Close",2020-12-28 07:16:44
4461,"DAMAGED PROPERTY","FASS","LECTURE THEATRE 9",1.294966198,103.7722988,"Open",2021-11-01 23:35:00
4461,"DAMAGED PROPERTY","FASS","LECTURE THEATRE 9",1.294966198,103.7722988,"Close",2021-11-08 20:57:24
4462,"DAMAGED PROPERTY","PGP","PGP RESIDENCES (BLOCK 11)",1.290736963,103.7800896,"Open",2021-06-21 14:05:00
4462,"DAMAGED PROPERTY","PGP","PGP RESIDENCES (BLOCK 11)",1.290736963,103.7800896,"Close",2021-06-30 08:09:03
4463,"LOST AND FOUND","UTown","EDUCATION RESOURCE CENTRE",1.305725982,103.7726716,"Open",2021-07-23 10:07:00
4463,"LOST AND FOUND","UTown","EDUCATION RESOURCE CENTRE",1.305725982,103.7726716,"Close",2021-07-26 04:47:59
4464,"STOLEN ITEMS","YIH","RIDGE VIEW RESIDENCE (BLOCK G)",1.298435562,103.7757528,"Open",2021-08-22 16:22:00
4464,"STOLEN ITEMS","YIH","RIDGE VIEW RESIDENCE (BLOCK G)",1.298435562,103.7757528,"Close",2021-08-24 12:57:57
4465,"EMERGENCY INCIDENTS","HALL","EUSOFF HALL (BLOCK C)",1.293426406,103.7701612,"Open",2020-11-25 01:02:00
4465,"EMERGENCY INCIDENTS","HALL","EUSOFF HALL (BLOCK C)",1.293426406,103.7701612,"Close",2020-11-27 06:42:00
4466,"LOST AND FOUND","BIZ","SHAW FOUNDATION ALUMNI HOUSE",1.293190699,103.7734347,"Open",2021-04-22 15:30:00
4466,"LOST AND FOUND","BIZ","SHAW FOUNDATION ALUMNI HOUSE",1.293190699,103.7734347,"Close",2021-04-24 20:38:09
4467,"STOLEN ITEMS","OTH","TMSI-ST JOHN'S ISLAND",1.217102975,103.8501062,"Open",2021-10-07 05:32:00
4467,"STOLEN ITEMS","OTH","TMSI-ST JOHN'S ISLAND",1.217102975,103.8501062,"Close",2021-10-08 20:22:20
4468,"LOST AND FOUND","PGP","KE VII HALL (BLOCK F)",1.293186194,103.7808347,"Open",2021-04-04 12:54:00
4468,"LOST AND FOUND","PGP","KE VII HALL (BLOCK F)",1.293186194,103.7808347,"Close",2021-04-07 18:03:20
4469,"STOLEN ITEMS","YIH","RIDGE VIEW TOWER BLK (RVF)",1.29791619,103.7768684,"Open",2020-12-23 19:27:00
4469,"STOLEN ITEMS","YIH","RIDGE VIEW TOWER BLK (RVF)",1.29791619,103.7768684,"Close",2020-12-26 18:47:14
4470,"LOST AND FOUND","HALL","EUSOFF HALL (BLOCK E)",1.29377559,103.7699778,"Open",2021-03-03 06:13:00
4470,"LOST AND FOUND","HALL","EUSOFF HALL (BLOCK E)",1.29377559,103.7699778,"Close",2021-03-05 17:23:48
4471,"SEXUAL INCIDENTS","FOS","LT 27 (LIM SENG TJOE LECTURE)",1.296962816,103.7810192,"Open",2020-12-31 17:35:00
4471,"SEXUAL INCIDENTS","FOS","LT 27 (LIM SENG TJOE LECTURE)",1.296962816,103.7810192,"Close",2021-01-07 06:39:22
4472,"DAMAGED PROPERTY","UTown","CREATE (RESEARCH)",1.303674633,103.7735763,"Open",2020-12-29 06:43:00
4472,"DAMAGED PROPERTY","UTown","CREATE (RESEARCH)",1.303674633,103.7735763,"Close",2021-01-06 03:42:05
4473,"DAMAGED PROPERTY","FASS","ARTS & SOCIAL SCIENCES BLOCK 6",1.295434799,103.773244,"Open",2021-11-09 04:51:00
4473,"DAMAGED PROPERTY","FASS","ARTS & SOCIAL SCIENCES BLOCK 6",1.295434799,103.773244,"Close",2021-11-16 23:23:24
4474,"LOST AND FOUND","UTown","CREATE CARPARK",1.303909748,103.7733772,"Open",2021-04-05 17:05:00
4474,"LOST AND FOUND","UTown","CREATE CARPARK",1.303909748,103.7733772,"Close",2021-04-09 00:52:52
4475,"DAMAGED PROPERTY","FOS","LT 27 (LIM SENG TJOE LECTURE)",1.296962816,103.7810192,"Open",2021-10-27 22:18:00
4475,"DAMAGED PROPERTY","FOS","LT 27 (LIM SENG TJOE LECTURE)",1.296962816,103.7810192,"Close",2021-11-05 19:53:57
4476,"DAMAGED PROPERTY","HALL","TEMASEK HALL (BLOCK E)",1.292584001,103.7722725,"Open",2020-10-17 04:07:00
4476,"DAMAGED PROPERTY","HALL","TEMASEK HALL (BLOCK E)",1.292584001,103.7722725,"Close",2020-10-23 13:29:48
4477,"LOST AND FOUND","PGP","PGP RESIDENCES (BLOCK 1)",1.291477493,103.7828939,"Open",2020-11-12 03:44:00
4477,"LOST AND FOUND","PGP","PGP RESIDENCES (BLOCK 1)",1.291477493,103.7828939,"Close",2020-11-14 07:31:59
4478,"DAMAGED PROPERTY","CDE","ENGINEERING BLOCK 2A (EDIC)",1.29880703,103.7713411,"Open",2021-04-19 14:31:00
4478,"DAMAGED PROPERTY","CDE","ENGINEERING BLOCK 2A (EDIC)",1.29880703,103.7713411,"Close",2021-04-23 19:28:19
4479,"DAMAGED PROPERTY","UTown","CINNAMON COLLEGE -MPH",1.306744344,103.7734549,"Open",2020-11-22 21:19:00
4479,"DAMAGED PROPERTY","UTown","CINNAMON COLLEGE -MPH",1.306744344,103.7734549,"Close",2020-11-27 05:12:46
4480,"DAMAGED PROPERTY","CDE","ENGINEERING BLOCK 2",1.299314011,103.7711967,"Open",2021-05-16 22:37:00
4480,"DAMAGED PROPERTY","CDE","ENGINEERING BLOCK 2",1.299314011,103.7711967,"Close",2021-05-27 02:02:54
4481,"LOST AND FOUND","PGP","PGP RESIDENCES (BLOCK 15)",1.291668827,103.7801396,"Open",2020-11-19 22:55:00
4481,"LOST AND FOUND","PGP","PGP RESIDENCES (BLOCK 15)",1.291668827,103.7801396,"Close",2020-11-22 04:20:14
4482,"LOST AND FOUND","FOS","MD11 CARPARK",1.295712272,103.781982,"Open",2020-12-28 23:24:00
4482,"LOST AND FOUND","FOS","MD11 CARPARK",1.295712272,103.781982,"Close",2020-12-31 08:58:18
4483,"LOST AND FOUND","UTown","YALE RESIDENTIAL COLLEGE 1",1.305971181,103.7720215,"Open",2021-02-06 07:53:00
4483,"LOST AND FOUND","UTown","YALE RESIDENTIAL COLLEGE 1",1.305971181,103.7720215,"Close",2021-02-08 07:06:17
4484,"LOST AND FOUND","FOS","DUKE-NUS MEDSH-KHOOTECKPUAT BG",1.293420222,103.7828813,"Open",2021-08-03 16:25:00
4484,"LOST AND FOUND","FOS","DUKE-NUS MEDSH-KHOOTECKPUAT BG",1.293420222,103.7828813,"Close",2021-08-07 01:06:13
4485,"LOST AND FOUND","FASS","ARTS & SOCIAL SCIENCES BLOCK 2",1.294517061,103.7711126,"Open",2021-08-10 22:35:00
4485,"LOST AND FOUND","FASS","ARTS & SOCIAL SCIENCES BLOCK 2",1.294517061,103.7711126,"Close",2021-08-14 00:57:25
4486,"LOST AND FOUND","BTC","16 EVANS BUNGALOW",1.317643511,103.8196586,"Open",2021-08-06 03:06:00
4486,"LOST AND FOUND","BTC","16 EVANS BUNGALOW",1.317643511,103.8196586,"Close",2021-08-09 00:17:31
4487,"LOST AND FOUND","UTown","UTOWN RESIDENCE SOUTH-TOWER",1.304988743,103.774051,"Open",2021-09-09 20:28:00
4487,"LOST AND FOUND","UTown","UTOWN RESIDENCE SOUTH-TOWER",1.304988743,103.774051,"Close",2021-09-12 22:15:06
4488,"STOLEN ITEMS","UTown","TEMBUSU COLLEGE- MAIN BLK",1.306170497,103.7737562,"Open",2020-11-13 06:16:00
4488,"STOLEN ITEMS","UTown","TEMBUSU COLLEGE- MAIN BLK",1.306170497,103.7737562,"Close",2020-11-15 16:35:24
4489,"STOLEN ITEMS","YIH","SRC MINI GRAND STAND",1.298645794,103.7777397,"Open",2020-10-13 12:32:00
4489,"STOLEN ITEMS","YIH","SRC MINI GRAND STAND",1.298645794,103.7777397,"Close",2020-10-15 10:34:45
4490,"STOLEN ITEMS","PGP","PGP RESIDENCES (BLOCK 30)",1.290514448,103.781795,"Open",2021-10-17 10:36:00
4490,"STOLEN ITEMS","PGP","PGP RESIDENCES (BLOCK 30)",1.290514448,103.781795,"Close",2021-10-19 16:09:57
4491,"DAMAGED PROPERTY","HALL","TEMASEK HALL (BLOCK B)",1.292689235,103.7705357,"Open",2021-05-18 00:55:00
4491,"DAMAGED PROPERTY","HALL","TEMASEK HALL (BLOCK B)",1.292689235,103.7705357,"Close",2021-05-22 02:34:50
4492,"DAMAGED PROPERTY","PGP","PGP RESIDENCES (BLOCK 28)",1.290281658,103.7817217,"Open",2021-08-28 10:14:00
4492,"DAMAGED PROPERTY","PGP","PGP RESIDENCES (BLOCK 28)",1.290281658,103.7817217,"Close",2021-09-05 14:33:14
4493,"DAMAGED PROPERTY","UTown","CREATE (UTOWN PLAZA)",1.304638629,103.7726193,"Open",2021-04-03 22:11:00
4493,"DAMAGED PROPERTY","UTown","CREATE (UTOWN PLAZA)",1.304638629,103.7726193,"Close",2021-04-14 03:11:34
4494,"LOST AND FOUND","YIH","RAFFLES HALL (BLOCK A)",1.299677886,103.7732472,"Open",2020-11-26 17:50:00
4494,"LOST AND FOUND","YIH","RAFFLES HALL (BLOCK A)",1.299677886,103.7732472,"Close",2020-11-29 13:56:19
4495,"STOLEN ITEMS","YIH","RAFFLES HALL (BLOCK C)",1.299882667,103.7729532,"Open",2021-05-11 20:55:00
4495,"STOLEN ITEMS","YIH","RAFFLES HALL (BLOCK C)",1.299882667,103.7729532,"Close",2021-05-13 16:01:38
4496,"EMERGENCY INCIDENTS","BTC","16 EVANS BUNGALOW",1.317643511,103.8196586,"Open",2020-12-25 11:19:00
4496,"EMERGENCY INCIDENTS","BTC","16 EVANS BUNGALOW",1.317643511,103.8196586,"Close",2020-12-28 09:17:58
