IncidentID,Open,Add,Close,Year,DayOfYear,Month,DayOfWeek,time_period,Building,Location,Latitude,Longitude,Incidents,User
4043,2021-07-26 11:03:00,7.92359994733838,2021-08-03 09:12:59,2021,207,7,0,day_weekday,16 EVANS BUNGALOW,BTC,1.317643511,103.8196586,DAMAGED PROPERTY,sec3
4044,2021-04-04 19:56:00,6.14958860817682,2021-04-10 23:31:24,2021,94,4,6,weekend,"KENT VALE APARTMENT BLK H, 117",KV,1.302198914,103.7700332,DAMAGED PROPERTY,sec4
4045,2021-03-28 06:49:00,7.56639034870246,2021-04-04 20:24:36,2021,87,3,6,weekend,EUSOFF HALL (COMMUNAL HALL),HALL,1.293724685,103.7702582,DAMAGED PROPERTY,sec1
4046,2021-01-18 11:22:00,6.85028358925319,2021-01-25 07:46:25,2021,18,1,0,day_weekday,YALE ADMINISTRATION BLOCK,UTown,1.306679212,103.7724365,DAMAGED PROPERTY,sec5
4047,2021-10-29 13:31:00,3.10653492358981,2021-11-01 16:04:25,2021,302,10,4,day_weekday,COMMUNAL BLK B,KV,1.302552874,103.7685982,LOST AND FOUND,sec4
4048,2021-07-21 08:05:00,4.92605121168846,2021-07-26 06:18:31,2021,202,7,2,day_weekday,YALE RESIDENTIAL COLLEGE 2,UTown,1.307098618,103.7719809,DAMAGED PROPERTY,sec2
4049,2021-01-14 22:08:00,3.67523038320078,2021-01-18 14:20:20,2021,14,1,3,day_weekday,YALE FITNESS CENTER,UTown,1.307478693,103.7725849,DAMAGED PROPERTY,sec3
4050,2021-02-23 23:08:00,2.42092105993225,2021-02-26 09:14:08,2021,54,2,1,day_weekday,YALE RESIDENTIAL COLLEGE 1,UTown,1.305971181,103.7720215,LOST AND FOUND,sec4
4051,2021-06-11 15:38:00,3.16800601159339,2021-06-14 19:39:56,2021,162,6,4,day_weekday,LECTURE THEATRE 17,SOC,1.293649503,103.7739846,LOST AND FOUND,sec1
4052,2020-11-20 13:35:00,2.27786919710986,2020-11-22 20:15:08,2020,325,11,4,day_weekday,2 PGP BUNGALOW,PGP,1.292422999,103.7799725,LOST AND FOUND,sec5
4053,2021-02-24 18:41:00,2.50639068389515,2021-02-27 06:50:12,2021,55,2,2,day_weekday,CREATE (RESEARCH),UTown,1.303674633,103.7735763,EMERGENCY INCIDENTS,sec5
4054,2021-08-15 16:42:00,9.5147026331687,2021-08-25 05:03:10,2021,227,8,6,weekend,11 KR BUNGALOW,KR,1.293319335,103.7736605,DAMAGED PROPERTY,sec1
4055,2021-03-24 15:06:00,5.41081957121333,2021-03-30 00:57:35,2021,83,3,2,day_weekday,UNIVERSITY SPORT CENTRE,YIH,1.299832654,103.7753454,DAMAGED PROPERTY,sec5
4056,2021-07-23 12:59:00,8.40346503280798,2021-07-31 22:39:59,2021,204,7,4,day_weekday,9 PGP BUNGALOW,PGP,1.293962325,103.7773228,DAMAGED PROPERTY,sec2
4057,2020-09-26 23:14:00,2.1097599634114,2020-09-29 01:52:03,2020,270,9,5,weekend,PGP RESIDENCES CANTEEN 2,PGP,1.290619681,103.7816946,STOLEN ITEMS,sec1
4058,2021-08-02 02:28:00,3.63023147083717,2021-08-05 17:35:32,2021,214,8,0,day_weekday,SCIENCE BLOCK 4,FOS,1.295631286,103.7788028,LOST AND FOUND,sec4
4059,2020-12-06 05:16:00,4.0703493640002,2020-12-10 06:57:18,2020,341,12,6,weekend,CREATE (RESEARCH),UTown,1.303674633,103.7735763,DAMAGED PROPERTY,sec2
4060,2021-01-06 10:09:00,1.23380723714773,2021-01-07 15:45:41,2021,6,1,2,day_weekday,RAFFLES HALL (BLOCK E),YIH,1.300036252,103.7737858,STOLEN ITEMS,sec2
4061,2020-11-07 05:09:00,6.46664097160403,2020-11-13 16:20:58,2020,312,11,5,weekend,PGP RESIDENCES (BLOCK 23),PGP,1.290527203,103.7807137,DAMAGED PROPERTY,sec4
4062,2021-05-01 02:41:00,8.18998997017009,2021-05-09 07:14:35,2021,121,5,5,weekend,DINING HALL (RC4 & CAPT),UTown,1.307989409,103.7731782,DAMAGED PROPERTY,sec5
4063,2020-11-28 02:24:00,4.33381447651501,2020-12-02 10:24:42,2020,333,11,5,weekend,PGP RESIDENCES (BLOCK 23),PGP,1.290527203,103.7807137,LOST AND FOUND,sec2
4064,2021-05-08 07:35:00,3.1406045580101,2021-05-11 10:57:28,2021,128,5,5,weekend,KE VII HALL (BLOCK D),PGP,1.293315344,103.7803833,LOST AND FOUND,sec3
4065,2021-01-30 08:15:00,3.7612383169657,2021-02-03 02:31:11,2021,30,1,5,weekend,CREATE (RESEARCH),UTown,1.303674633,103.7735763,LOST AND FOUND,sec1
4066,2021-11-14 01:46:00,2.4164046918084,2021-11-16 11:45:37,2021,318,11,6,weekend,KE VII HALL (COMMUNAL HALL),PGP,1.292402899,103.7810646,STOLEN ITEMS,sec2
4067,2021-10-04 16:55:00,1.80497621433506,2021-10-06 12:14:10,2021,277,10,0,day_weekday,LECTURE THEATRE 37,FOS,1.295529468,103.7802815,LOST AND FOUND,sec4
4068,2020-10-30 11:00:00,2.67551340919503,2020-11-02 03:12:44,2020,304,10,4,day_weekday,T-LAB CARPARK,CDE,1.299936148,103.7722517,EMERGENCY INCIDENTS,sec4
4069,2021-02-20 09:06:00,1.44043672875407,2021-02-21 19:40:14,2021,51,2,5,weekend,RESIDENT COLLEGE 4,UTown,1.308193728,103.7734166,STOLEN ITEMS,sec2
4070,2021-03-29 07:39:00,2.48757574812195,2021-03-31 19:21:07,2021,88,3,0,day_weekday,ENGINEERING BLOCK 6,CDE,1.299181543,103.7730982,LOST AND FOUND,sec4
4071,2020-12-08 22:47:00,2.13395731203832,2020-12-11 01:59:54,2020,343,12,1,day_weekday,PGP RESIDENCES (BLOCK 14),PGP,1.291885671,103.7801364,STOLEN ITEMS,sec4
4072,2021-08-01 11:52:00,2.67322900343293,2021-08-04 04:01:27,2021,213,8,6,weekend,2 KR BUNGALOW,KR,1.293895125,103.7802656,LOST AND FOUND,sec5
4073,2020-11-06 12:56:00,7.45381502900606,2020-11-13 23:49:30,2020,311,11,4,day_weekday,RAFFLES HALL (BLOCK C),YIH,1.299882667,103.7729532,SEXUAL INCIDENTS,sec3
4074,2020-12-31 19:38:00,3.12204645891498,2021-01-03 22:33:45,2020,366,12,3,day_weekday,COLLEGE OF A&P TAN -MPH,UTown,1.307802118,103.7732463,LOST AND FOUND,sec2
4075,2021-03-14 08:19:00,1.53800602453083,2021-03-15 21:13:44,2021,73,3,6,weekend,KENT RIDGE HALL (BLOCK A),HALL,1.29166438,103.7749714,STOLEN ITEMS,sec5
4076,2021-02-18 13:11:00,3.30933515247785,2021-02-21 20:36:27,2021,49,2,3,day_weekday,"KENT VALE APARTMENT BLK A,103",KV,1.301286274,103.7690165,LOST AND FOUND,sec1
4077,2021-01-21 05:17:00,3.06603843535749,2021-01-24 06:52:06,2021,21,1,3,day_weekday,1 KR BUNGALOW,KR,1.293041343,103.7811579,LOST AND FOUND,sec3
4078,2021-09-16 22:22:00,1.73184090214315,2021-09-18 15:55:51,2021,259,9,3,day_weekday,AS8 CARPARK,FASS,1.295895333,103.7720224,STOLEN ITEMS,sec1
4079,2021-03-03 11:10:00,9.8016340274702,2021-03-13 06:24:21,2021,62,3,2,day_weekday,KENT VALE CHILD CARE CENTRE,KV,1.301492828,103.7689924,DAMAGED PROPERTY,sec4
4080,2021-05-07 00:51:00,2.18932471147052,2021-05-09 05:23:38,2021,127,5,4,day_weekday,5 KR BUNGALOW,KR,1.294572999,103.7796455,EMERGENCY INCIDENTS,sec4
4081,2021-11-27 09:10:00,2.1291339690211,2021-11-29 12:15:57,2021,331,11,5,weekend,16 EVANS BUNGALOW,BTC,1.317643511,103.8196586,EMERGENCY INCIDENTS,sec3
4082,2021-08-26 22:44:00,2.34664661976667,2021-08-29 07:03:10,2021,238,8,3,day_weekday,10 KR BUNGALOW,KR,1.294410986,103.7785023,STOLEN ITEMS,sec2
4083,2021-03-11 03:42:00,8.97431703708323,2021-03-20 03:05:01,2021,70,3,3,day_weekday,EUSOFF HALL (BLOCK B),HALL,1.293104328,103.769989,DAMAGED PROPERTY,sec4
4084,2021-08-07 23:38:00,3.15800443459684,2021-08-11 03:25:32,2021,219,8,5,weekend,PGP RESIDENCES (BLOCK 22),PGP,1.290618087,103.780583,LOST AND FOUND,sec4
4085,2021-10-29 21:59:00,1.67772226615843,2021-10-31 14:14:55,2021,302,10,4,day_weekday,PGP RESIDENCES (BLOCK 8),PGP,1.291036666,103.7798218,STOLEN ITEMS,sec5
4086,2020-12-11 16:43:00,1.3735922711445,2020-12-13 01:40:58,2020,346,12,4,day_weekday,ARTS & SOCIAL SCIENCES BLOCK 4,FASS,1.294575688,103.7717937,STOLEN ITEMS,sec1
4087,2021-06-01 15:32:00,2.39776877581064,2021-06-04 01:04:47,2021,152,6,1,day_weekday,RAFFLES HALL (COMMUNAL HALL),YIH,1.300002869,103.7739354,LOST AND FOUND,sec4
4088,2021-09-19 13:01:00,4.04145273270353,2021-09-23 14:00:42,2021,262,9,6,weekend,RAFFLES HALL (BLOCK A),YIH,1.299677886,103.7732472,LOST AND FOUND,sec1
4089,2021-07-07 22:10:00,9.93298147727207,2021-07-17 20:33:30,2021,188,7,2,day_weekday,PGP BUS-STOP (OFFICE),PGP,1.290851133,103.781384,SEXUAL INCIDENTS,sec4
4090,2021-03-20 00:59:00,3.81370141879018,2021-03-23 20:30:44,2021,79,3,5,weekend,ISS CARPARK,SOC,1.291998285,103.7766803,LOST AND FOUND,sec3
4091,2021-08-05 03:41:00,3.77530391372594,2021-08-08 22:17:26,2021,217,8,3,day_weekday,BTC-LOUNGE,BTC,1.31861386,103.8170575,LOST AND FOUND,sec3
4092,2021-02-03 03:02:00,2.31403664051528,2021-02-05 10:34:13,2021,34,2,2,day_weekday,DESIGN & ENVIRONMENT BLOCK 1,CDE,1.297243627,103.7706028,LOST AND FOUND,sec3
4093,2021-11-20 01:11:00,3.26051030809334,2021-11-23 07:26:08,2021,324,11,5,weekend,CINNAMON COLLEGE -MPH,UTown,1.306744344,103.7734549,LOST AND FOUND,sec2
4094,2021-05-22 17:56:00,2.82478270978625,2021-05-25 13:43:41,2021,142,5,5,weekend,BTC-LECTURE THEATRE,BTC,1.319337501,103.8169942,LOST AND FOUND,sec2
4095,2021-08-12 16:46:00,1.66243727066829,2021-08-14 08:39:55,2021,224,8,3,day_weekday,SCIENCE BLOCK 3,FOS,1.295514032,103.7786269,LOST AND FOUND,sec2
4096,2020-10-18 21:57:00,2.65207202448391,2020-10-21 13:35:59,2020,292,10,6,weekend,YALE RESIDENTIAL COLLEGE 2,UTown,1.307098618,103.7719809,LOST AND FOUND,sec4
4097,2021-02-06 15:57:00,8.4423379982942,2021-02-15 02:33:58,2021,37,2,5,weekend,4 KR BUNGALOW,KR,1.294413343,103.7799701,DAMAGED PROPERTY,sec5
4098,2021-09-27 14:25:00,2.36892849843354,2021-09-29 23:16:15,2021,270,9,0,day_weekday,KENT VALE GUARDHOUSE,HALL,1.302213361,103.7692536,STOLEN ITEMS,sec3
4099,2021-06-10 23:59:00,3.39394978654839,2021-06-14 09:26:17,2021,161,6,3,day_weekday,KE VII HALL (BLOCK C),PGP,1.2930985,103.7806927,EMERGENCY INCIDENTS,sec4
4100,2021-03-01 00:01:00,1.55039628596103,2021-03-02 13:13:34,2021,60,3,0,day_weekday,LECTURE THEATRE 3,CDE,1.298718002,103.7723639,STOLEN ITEMS,sec3
4101,2021-04-21 10:23:00,4.00608995495951,2021-04-25 10:31:46,2021,111,4,2,day_weekday,ENGINEERING BLOCK 7,CDE,1.298590159,103.7734899,LOST AND FOUND,sec3
4102,2021-08-15 16:51:00,1.39851216618254,2021-08-17 02:24:51,2021,227,8,6,weekend,12A KR BUNGALOW,KR,1.29723462,103.7747589,STOLEN ITEMS,sec5
4103,2020-12-09 15:10:00,1.87412890072383,2020-12-11 12:08:45,2020,344,12,2,day_weekday,ARTS & SOCIAL SCIENCES BLOCK 2,FASS,1.294517061,103.7711126,LOST AND FOUND,sec3
4104,2021-02-26 10:08:00,3.61055699167368,2021-03-02 00:47:12,2021,57,2,4,day_weekday,SUB-STATION/BIN CENTRE,KV,1.300662404,103.7678257,LOST AND FOUND,sec1
4105,2020-10-21 18:13:00,5.94798076247838,2020-10-27 16:58:06,2020,295,10,2,day_weekday,TEMASEK LIFE SCIENCE LAB,PGP,1.294203503,103.7765942,DAMAGED PROPERTY,sec4
4106,2021-04-14 05:41:00,2.78714079166753,2021-04-17 00:34:29,2021,104,4,2,day_weekday,LECTURE THEATRE 12,FASS,1.294972395,103.7711398,LOST AND FOUND,sec4
4107,2021-03-26 06:30:00,3.42604658531479,2021-03-29 16:43:30,2021,85,3,4,day_weekday,BIZ1 CARPARK,BIZ,1.292703782,103.7746058,LOST AND FOUND,sec3
4108,2021-09-16 10:52:00,2.58983562550103,2021-09-19 01:01:22,2021,259,9,3,day_weekday,SCIENCE BLOCK 16,FOS,1.296808335,103.7803681,LOST AND FOUND,sec4
4109,2021-03-15 00:27:00,2.2024589656074,2021-03-17 05:18:32,2021,74,3,0,day_weekday,RAFFLES HALL (COMMUNAL HALL),YIH,1.300002869,103.7739354,LOST AND FOUND,sec4
4110,2021-03-05 23:38:00,4.78568525181361,2021-03-10 18:29:23,2021,64,3,4,day_weekday,SCIENCE BLOCK 16,FOS,1.296808335,103.7803681,DAMAGED PROPERTY,sec2
4111,2020-11-19 22:57:00,1.15369506866979,2020-11-21 02:38:19,2020,324,11,3,day_weekday,SUB-STATION 3 (NEAR S13),FOS,1.296287532,103.7788929,STOLEN ITEMS,sec4
4112,2021-06-13 20:35:00,1.6597059453783,2021-06-15 12:24:59,2021,164,6,6,weekend,EUSOFF HALL (BLOCK D),HALL,1.293493373,103.7697466,STOLEN ITEMS,sec1
4113,2021-02-14 15:58:00,6.58440573862459,2021-02-21 05:59:33,2021,45,2,6,weekend,FOS - SHED B-NEXT TO S3&S4,FOS,1.29582005,103.7789548,SEXUAL INCIDENTS,sec5
4114,2021-11-07 18:54:00,7.33457693464358,2021-11-15 02:55:47,2021,311,11,6,weekend,TEMBUSU LEARN LOBE,UTown,1.305895704,103.773492,SEXUAL INCIDENTS,sec4
4115,2021-05-10 05:06:00,6.71430960908489,2021-05-16 22:14:36,2021,130,5,0,day_weekday,LECTURE THEATRE 31,FOS,1.296845972,103.7804072,DAMAGED PROPERTY,sec2
4116,2021-03-02 08:51:00,3.47169711999969,2021-03-05 20:10:15,2021,61,3,1,day_weekday,DESIGN & ENVIRONMENT BLOCK 2,CDE,1.297396959,103.7711486,DAMAGED PROPERTY,sec2
4117,2021-02-17 06:36:00,3.05056670042508,2021-02-20 07:48:49,2021,48,2,2,day_weekday,NATIONAL UNIVERSITY CENTRE FOR ORAL HEALTH SINGAPORE,FOS,1.2959965,103.7832118,LOST AND FOUND,sec3
4118,2021-10-09 16:32:00,3.63744280699872,2021-10-13 07:49:55,2021,282,10,5,weekend,LECTURE THEATRE 31,FOS,1.296845972,103.7804072,LOST AND FOUND,sec4
4119,2021-01-27 14:51:00,2.71621965092286,2021-01-30 08:02:21,2021,27,1,2,day_weekday,5 KR BUNGALOW,KR,1.294572999,103.7796455,LOST AND FOUND,sec1
4120,2021-03-26 00:07:00,3.22328741419811,2021-03-29 05:28:32,2021,85,3,4,day_weekday,COMPUTING BLOCK 3,SOC,1.294839606,103.77459,LOST AND FOUND,sec5
4121,2020-12-27 04:13:00,2.92029839473483,2020-12-30 02:18:14,2020,362,12,6,weekend,MULTI-PURPOSE HALL 1 - 4,YIH,1.300600712,103.7757473,LOST AND FOUND,sec5
4122,2021-10-02 00:49:00,6.54935157633123,2021-10-08 14:00:04,2021,275,10,5,weekend,PGP RESIDENCES (BLOCK 10),PGP,1.290733171,103.7799493,DAMAGED PROPERTY,sec4
4123,2021-11-28 15:09:00,3.72446030250535,2021-12-02 08:32:13,2021,332,11,6,weekend,DECOM SUB-STATION 2 (NEAR TEM HALL),HALL,1.292688302,103.773122,DAMAGED PROPERTY,sec3
4124,2021-07-05 15:06:00,2.54793087409369,2021-07-08 04:15:01,2021,186,7,0,day_weekday,"COMMUNAL BLK A, 121",KV,1.302400027,103.7689415,LOST AND FOUND,sec1
4125,2021-12-05 06:07:00,6.06145618201325,2021-12-11 07:35:30,2021,339,12,6,weekend,KE VII HALL (BLOCK D),PGP,1.293315344,103.7803833,DAMAGED PROPERTY,sec2
4126,2020-11-01 20:56:00,4.27647410943282,2020-11-06 03:34:07,2020,306,11,6,weekend,PGP RESIDENCES (BLOCK 24),PGP,1.290409214,103.7806802,DAMAGED PROPERTY,sec2
4127,2021-06-12 06:01:00,3.63700021283111,2021-06-15 21:18:17,2021,163,6,5,weekend,UTOWN RESIDENCE SOUTH-TOWER,UTown,1.304988743,103.774051,LOST AND FOUND,sec2
4128,2021-03-08 17:00:00,2.99732707331471,2021-03-11 16:56:09,2021,67,3,0,day_weekday,BTC-LOUNGE,BTC,1.31861386,103.8170575,LOST AND FOUND,sec5
4129,2021-09-09 03:11:00,3.73773117082419,2021-09-12 20:53:20,2021,252,9,3,day_weekday,EUSOFF HALL (BLOCK A),HALL,1.292924156,103.7702426,DAMAGED PROPERTY,sec4
4130,2021-03-04 21:48:00,2.93974699835627,2021-03-07 20:21:14,2021,63,3,3,day_weekday,KUOK FOUNDATION HOUSE,YIH,1.300350998,103.7736453,LOST AND FOUND,sec5
4131,2020-11-27 15:07:00,3.38167286638918,2020-12-01 00:16:37,2020,332,11,4,day_weekday,PGP RESIDENCES (BLOCK 3),PGP,1.291295726,103.7824282,LOST AND FOUND,sec5
4132,2020-11-14 18:59:00,2.6435269641825,2020-11-17 10:25:41,2020,319,11,5,weekend,NATIONAL UNIVERSITY CENTRE FOR ORAL HEALTH SINGAPORE,FOS,1.2959965,103.7832118,LOST AND FOUND,sec5
4133,2021-08-31 13:14:00,8.47485832695756,2021-09-09 00:37:48,2021,243,8,1,day_weekday,BTC-LOUNGE,BTC,1.31861386,103.8170575,DAMAGED PROPERTY,sec4
4134,2021-07-08 01:27:00,3.25636951362646,2021-07-11 07:36:10,2021,189,7,3,day_weekday,BUSINESS BLOCK 2,BIZ,1.293351176,103.7750483,LOST AND FOUND,sec4
4135,2020-12-17 22:47:00,6.28584591435311,2020-12-24 05:38:37,2020,352,12,3,day_weekday,RIDGE VIEW RESIDENCE (BLOCK B),YIH,1.297702725,103.7763235,DAMAGED PROPERTY,sec3
4136,2021-08-12 01:49:00,5.71369420638305,2021-08-17 18:56:43,2021,224,8,3,day_weekday,UNIVERSITY SPORT CENTRE,YIH,1.299832654,103.7753454,DAMAGED PROPERTY,sec3
4137,2020-12-10 14:30:00,8.40431792000971,2020-12-19 00:12:13,2020,345,12,3,day_weekday,DINING HALL (RC4 & CAPT),UTown,1.307989409,103.7731782,DAMAGED PROPERTY,sec1
4138,2021-03-08 16:57:00,1.73948422918306,2021-03-10 10:41:51,2021,67,3,0,day_weekday,EUSOFF HALL (BLOCK A),HALL,1.292924156,103.7702426,STOLEN ITEMS,sec3
4139,2021-12-19 06:54:00,2.09208687263619,2021-12-21 09:06:36,2021,353,12,6,weekend,PGP RESIDENCES (BLOCK 16),PGP,1.291523732,103.7801396,STOLEN ITEMS,sec2
4140,2021-03-29 16:44:00,5.40758251475473,2021-04-04 02:30:55,2021,88,3,0,day_weekday,ARTS & SOCIAL SCIENCES BLOCK 1,FASS,1.29414275,103.7711509,SEXUAL INCIDENTS,sec5
4141,2020-11-07 08:43:00,3.00113990244878,2020-11-10 08:44:38,2020,312,11,5,weekend,NUS STAFF CLUB,YIH,1.299177323,103.7758619,LOST AND FOUND,sec5
4142,2021-07-02 12:52:00,3.50851404619025,2021-07-06 01:04:16,2021,183,7,4,day_weekday,BTC-LI KA SHING BUILDING,BTC,1.319621613,103.8175738,LOST AND FOUND,sec2
4143,2021-10-01 11:23:00,2.85603819553915,2021-10-04 07:55:42,2021,274,10,4,day_weekday,UTOWN RESIDENCE-NORTH TOWER,UTown,1.305337891,103.7737981,EMERGENCY INCIDENTS,sec1
4144,2021-01-14 23:45:00,1.41572709760162,2021-01-16 09:43:39,2021,14,1,3,day_weekday,PGP RESIDENCES (BLOCK 2),PGP,1.291369071,103.7826626,STOLEN ITEMS,sec2
4145,2021-09-17 05:56:00,8.00377677583398,2021-09-25 06:01:26,2021,260,9,4,day_weekday,SHEARES HALL (BLOCK B),HALL,1.291344242,103.7756961,DAMAGED PROPERTY,sec2
4146,2021-02-11 19:19:00,2.82013947840143,2021-02-14 15:00:00,2021,42,2,3,day_weekday,3 PGP BUNGALOW,PGP,1.292651799,103.7797184,LOST AND FOUND,sec2
4147,2021-10-13 18:52:00,5.70627387978478,2021-10-19 11:49:02,2021,286,10,2,day_weekday,EL SERVICE RESERVOIRS 1&2,CDE,1.299643981,103.7721483,DAMAGED PROPERTY,sec3
4148,2021-01-05 18:55:00,1.87277173860102,2021-01-07 15:51:47,2021,5,1,1,day_weekday,1 KR BUNGALOW,KR,1.293041343,103.7811579,EMERGENCY INCIDENTS,sec1
4149,2021-08-18 19:40:00,2.37541357812035,2021-08-21 04:40:36,2021,230,8,2,day_weekday,CREATE CARPARK,UTown,1.303909748,103.7733772,LOST AND FOUND,sec3
4150,2021-01-29 06:20:00,2.29484807716153,2021-01-31 13:24:35,2021,29,1,4,day_weekday,ELECTRICAL SUB-STATION,UTown,1.306222002,103.7727161,LOST AND FOUND,sec1
4151,2021-05-28 02:00:00,1.99728047323935,2021-05-30 01:56:05,2021,148,5,4,day_weekday,TECH CTR FOR OFFSHORE & MARINE,PGP,1.293515294,103.7769167,LOST AND FOUND,sec5
4152,2020-09-26 19:14:00,6.50313698752129,2020-10-03 07:18:31,2020,270,9,5,weekend,EUSOFF HALL (BLOCK C),HALL,1.293426406,103.7701612,SEXUAL INCIDENTS,sec4
4153,2021-09-03 03:37:00,4.00974454426215,2021-09-07 03:51:02,2021,246,9,4,day_weekday,CREATE CARPARK,UTown,1.303909748,103.7733772,LOST AND FOUND,sec2
4154,2021-01-16 22:10:00,3.1540629494882,2021-01-20 01:51:51,2021,16,1,5,weekend,14A PGP BUNGALOW,PGP,1.293265034,103.7774589,LOST AND FOUND,sec1
4155,2021-01-14 01:22:00,7.40218781426949,2021-01-21 11:01:09,2021,14,1,3,day_weekday,VENTUS (UNI CAMPUS INFRA),HALL,1.29528262,103.770217,SEXUAL INCIDENTS,sec2
4156,2021-07-20 13:36:00,7.91559784877817,2021-07-28 11:34:28,2021,201,7,1,day_weekday,KE VII HALL (BLOCK G),PGP,1.293482761,103.7803849,DAMAGED PROPERTY,sec4
4157,2020-10-22 19:02:00,0.65259899849849,2020-10-23 10:41:45,2020,296,10,3,day_weekday,HOUSE 5,HALL,1.291805315,103.7746999,EMERGENCY INCIDENTS,sec4
4158,2021-09-12 06:32:00,3.42953765418872,2021-09-15 16:50:32,2021,255,9,6,weekend,NATIONAL SINGAPORE WIND TUNNEL,UCC,1.300768273,103.7753832,LOST AND FOUND,sec1
4159,2021-09-07 10:39:00,2.26720832861664,2021-09-09 17:03:47,2021,250,9,1,day_weekday,SHEARES HALL (BLOCK A),HALL,1.291577534,103.7754185,STOLEN ITEMS,sec1
4160,2021-10-04 19:46:00,10.0401453634606,2021-10-14 20:43:49,2021,277,10,0,day_weekday,LECTURE THEATRE 11,FASS,1.295440209,103.7714032,DAMAGED PROPERTY,sec5
4161,2020-10-13 14:45:00,3.69013760589555,2020-10-17 07:18:48,2020,287,10,1,day_weekday,CREATE (RESEARCH),UTown,1.303674633,103.7735763,LOST AND FOUND,sec2
4162,2021-04-26 05:57:00,2.42127832503584,2021-04-28 16:03:38,2021,116,4,0,day_weekday,ENGINEERING WORKSHOP 1A,CDE,1.298073579,103.7708804,STOLEN ITEMS,sec5
4163,2021-09-07 04:30:00,1.32656678350055,2021-09-08 12:20:15,2021,250,9,1,day_weekday,BOOSTER PUMP HSE(NEXT LKCNHM),UCC,1.301382961,103.7733115,STOLEN ITEMS,sec1
4164,2021-03-17 16:25:00,2.18986940316873,2021-03-19 20:58:25,2021,76,3,2,day_weekday,6 KR BUNGALOW,KR,1.294604043,103.7789697,LOST AND FOUND,sec4
4165,2021-08-08 21:41:00,1.71295653062796,2021-08-10 14:47:39,2021,220,8,6,weekend,KE VII HALL (BLOCK C),PGP,1.2930985,103.7806927,DAMAGED PROPERTY,sec5
4166,2021-06-12 20:21:00,2.74716987177393,2021-06-15 14:16:55,2021,163,6,5,weekend,SHEARES HALL (BLOCK B),HALL,1.291344242,103.7756961,LOST AND FOUND,sec1
4167,2020-12-08 05:49:00,11.8764609848831,2020-12-20 02:51:06,2020,343,12,1,day_weekday,MULTI-PURPOSE HALL 5 & 6,YIH,1.300997486,103.7757629,SEXUAL INCIDENTS,sec3
4168,2020-10-02 13:41:00,5.83974273058329,2020-10-08 09:50:14,2020,276,10,4,day_weekday,LECTURE THEATRE 3,CDE,1.298718002,103.7723639,DAMAGED PROPERTY,sec5
4169,2021-04-19 12:57:00,3.33143951043912,2021-04-22 20:54:16,2021,109,4,0,day_weekday,PGP RESIDENCES (BLOCK 24),PGP,1.290409214,103.7806802,LOST AND FOUND,sec2
4170,2020-12-23 20:47:00,6.62954887574044,2020-12-30 11:53:33,2020,358,12,2,day_weekday,PGP RESIDENCES CANTEEN 2,PGP,1.290619681,103.7816946,DAMAGED PROPERTY,sec1
4171,2021-04-07 08:48:00,3.22976729923839,2021-04-10 14:18:52,2021,97,4,2,day_weekday,EUSOFF HALL (BLOCK C),HALL,1.293426406,103.7701612,LOST AND FOUND,sec2
4172,2021-06-07 10:48:00,2.59284637410696,2021-06-10 01:01:42,2021,158,6,0,day_weekday,RAFFLES HALL (BLOCK E),YIH,1.300036252,103.7737858,STOLEN ITEMS,sec2
4173,2021-04-10 06:59:00,4.21674773750347,2021-04-14 12:11:07,2021,100,4,5,weekend,PGP RESIDENCES (BLOCK 14),PGP,1.291885671,103.7801364,DAMAGED PROPERTY,sec2
4174,2020-10-24 07:41:00,10.6732513517292,2020-11-03 23:50:29,2020,298,10,5,weekend,UNIVERSITY HALL,YIH,1.297236942,103.7779364,DAMAGED PROPERTY,sec3
4175,2021-01-08 23:20:00,3.52862027230797,2021-01-12 12:01:13,2021,8,1,4,day_weekday,SCIENCE BLOCK 8,FOS,1.296070989,103.7793013,LOST AND FOUND,sec1
4176,2021-09-21 17:33:00,2.29639433980367,2021-09-24 00:39:48,2021,264,9,1,day_weekday,BTC-CAFE,BTC,1.319623502,103.8174052,LOST AND FOUND,sec3
4177,2020-11-17 02:48:00,1.2229608462338,2020-11-18 08:09:04,2020,322,11,1,day_weekday,KENT RIDGE HALL (BLOCK B),HALL,1.291333703,103.7747351,STOLEN ITEMS,sec5
4178,2021-01-17 21:26:00,3.58935707690258,2021-01-21 11:34:40,2021,17,1,6,weekend,PGP RESIDENCES (BLOCK 16),PGP,1.291523732,103.7801396,EMERGENCY INCIDENTS,sec1
4179,2020-12-18 10:41:00,3.55778560976567,2020-12-22 00:04:13,2020,353,12,4,day_weekday,6 PGP BUNGALOW,PGP,1.293385625,103.7779056,LOST AND FOUND,sec2
4180,2020-11-16 17:53:00,12.0654048955229,2020-11-28 19:27:11,2020,321,11,0,day_weekday,NUHS TOWER BLOCK,FOS,1.292211477,103.7836035,DAMAGED PROPERTY,sec2
4181,2021-05-09 14:25:00,2.41654209973284,2021-05-12 00:24:49,2021,129,5,6,weekend,MULTI-PURPOSE HALL 1 - 4,YIH,1.300600712,103.7757473,LOST AND FOUND,sec2
4182,2021-09-16 12:40:00,1.43769049814825,2021-09-17 23:10:16,2021,259,9,3,day_weekday,LECTURE THEATRE 13,FASS,1.295043651,103.7709322,STOLEN ITEMS,sec5
