"IncidentID","Description","Priority","Incidents","Location","Building","Latitude","Longitude","User","Status","Time"
5475,"LOST AND FOUND at CINNAMON COLLEGE -MPH","Normal","LOST AND FOUND","UTown","CINNAMON COLLEGE -MPH",1.306744344,103.7734549,"sec3","Open",2022-01-31 21:22:00
5475,"LOST AND FOUND at CINNAMON COLLEGE -MPH","Normal","LOST AND FOUND","UTown","CINNAMON COLLEGE -MPH",1.306744344,103.7734549,"sec3","Close",2022-02-04 15:51:23
5476,"DAMAGED PROPERTY at PGP RESIDENCES (BLOCK 18)","High","DAMAGED PROPERTY","PGP","PGP RESIDENCES (BLOCK 18)",1.291099609,103.7804155,"sec3","Open",2022-01-30 09:57:00
5476,"DAMAGED PROPERTY at PGP RESIDENCES (BLOCK 18)","High","DAMAGED PROPERTY","PGP","PGP RESIDENCES (BLOCK 18)",1.291099609,103.7804155,"sec3","Close",2022-02-04 11:18:06
5477,"STOLEN ITEMS at BTC-BLOCK B","Normal","STOLEN ITEMS","BTC","BTC-BLOCK B",1.319007737,103.8169549,"sec4","Open",2022-08-24 03:26:00
5477,"STOLEN ITEMS at BTC-BLOCK B","Normal","STOLEN ITEMS","BTC","BTC-BLOCK B",1.319007737,103.8169549,"sec4","Close",2022-08-26 11:49:44
5478,"LOST AND FOUND at DSO BUILDING","Normal","LOST AND FOUND","FOS","DSO BUILDING",1.296243699,103.7813743,"sec4","Open",2022-03-31 18:49:00
5478,"LOST AND FOUND at DSO BUILDING","Normal","LOST AND FOUND","FOS","DSO BUILDING",1.296243699,103.7813743,"sec4","Close",2022-04-03 17:17:18
5479,"LOST AND FOUND at PGP RESIDENCES (BLOCK 21)","Normal","LOST AND FOUND","PGP","PGP RESIDENCES (BLOCK 21)",1.290472992,103.7804283,"sec2","Open",2022-04-04 09:11:00
5479,"LOST AND FOUND at PGP RESIDENCES (BLOCK 21)","Normal","LOST AND FOUND","PGP","PGP RESIDENCES (BLOCK 21)",1.290472992,103.7804283,"sec2","Close",2022-04-07 07:14:54
5480,"LOST AND FOUND at UHALL CARPARK","Normal","LOST AND FOUND","UTown","UHALL CARPARK",1.297316736,103.7777968,"sec2","Open",2022-05-17 06:53:00
5480,"LOST AND FOUND at UHALL CARPARK","Normal","LOST AND FOUND","UTown","UHALL CARPARK",1.297316736,103.7777968,"sec2","Close",2022-05-20 22:11:08
5481,"DAMAGED PROPERTY at NUS SOCIETY-GUILD HOUSE","High","DAMAGED PROPERTY","BIZ","NUS SOCIETY-GUILD HOUSE",1.293333299,103.7730449,"sec2","Open",2022-03-23 14:21:00
5481,"DAMAGED PROPERTY at NUS SOCIETY-GUILD HOUSE","High","DAMAGED PROPERTY","BIZ","NUS SOCIETY-GUILD HOUSE",1.293333299,103.7730449,"sec2","Close",2022-04-02 04:24:05
5482,"STOLEN ITEMS at CELS CARPARK","Normal","STOLEN ITEMS","FOS","CELS CARPARK",1.294475238,103.7812,"sec2","Open",2021-10-21 11:33:00
5482,"STOLEN ITEMS at CELS CARPARK","Normal","STOLEN ITEMS","FOS","CELS CARPARK",1.294475238,103.7812,"sec2","Close",2021-10-23 11:44:14
5483,"DAMAGED PROPERTY at INSTITUTE OF SYSTEMS SCIENCE","High","DAMAGED PROPERTY","HALL","INSTITUTE OF SYSTEMS SCIENCE",1.292195263,103.7766918,"sec1","Open",2021-12-29 08:31:00
5483,"DAMAGED PROPERTY at INSTITUTE OF SYSTEMS SCIENCE","High","DAMAGED PROPERTY","HALL","INSTITUTE OF SYSTEMS SCIENCE",1.292195263,103.7766918,"sec1","Close",2022-01-08 00:18:31
5484,"STOLEN ITEMS at COMPUTING BLOCK 2","Normal","STOLEN ITEMS","SOC","COMPUTING BLOCK 2",1.294225262,103.7740172,"sec2","Open",2021-11-17 04:27:00
5484,"STOLEN ITEMS at COMPUTING BLOCK 2","Normal","STOLEN ITEMS","SOC","COMPUTING BLOCK 2",1.294225262,103.7740172,"sec2","Close",2021-11-19 09:29:39
5485,"SEXUAL INCIDENTS at CRISP (NEAR KEVII HALL)","High","SEXUAL INCIDENTS","PGP","CRISP (NEAR KEVII HALL)",1.297892325,103.7806502,"sec1","Open",2022-08-13 10:27:00
5485,"SEXUAL INCIDENTS at CRISP (NEAR KEVII HALL)","High","SEXUAL INCIDENTS","PGP","CRISP (NEAR KEVII HALL)",1.297892325,103.7806502,"sec1","Close",2022-08-22 22:11:02
5486,"EMERGENCY INCIDENTS at CINNAMON UNI SCH PROG (USP)","High","EMERGENCY INCIDENTS","UTown","CINNAMON UNI SCH PROG (USP)",1.306525122,103.7734295,"sec1","Open",2022-07-10 15:49:00
5486,"EMERGENCY INCIDENTS at CINNAMON UNI SCH PROG (USP)","High","EMERGENCY INCIDENTS","UTown","CINNAMON UNI SCH PROG (USP)",1.306525122,103.7734295,"sec1","Close",2022-07-10 23:12:09
5487,"LOST AND FOUND at ARTS & SOCIAL SCIENCES BLOCK 1","Normal","LOST AND FOUND","FASS","ARTS & SOCIAL SCIENCES BLOCK 1",1.29414275,103.7711509,"sec2","Open",2022-04-08 09:28:00
5487,"LOST AND FOUND at ARTS & SOCIAL SCIENCES BLOCK 1","Normal","LOST AND FOUND","FASS","ARTS & SOCIAL SCIENCES BLOCK 1",1.29414275,103.7711509,"sec2","Close",2022-04-11 17:45:10
5488,"EMERGENCY INCIDENTS at DNMS CARPARK","High","EMERGENCY INCIDENTS","DNMS","DNMS CARPARK",1.281499226,103.8334517,"sec4","Open",2022-01-06 23:07:00
5488,"EMERGENCY INCIDENTS at DNMS CARPARK","High","EMERGENCY INCIDENTS","DNMS","DNMS CARPARK",1.281499226,103.8334517,"sec4","Close",2022-01-08 02:01:22
5489,"LOST AND FOUND at CENTRAL LIBRARY","Normal","LOST AND FOUND","FASS","CENTRAL LIBRARY",1.296375466,103.7730045,"sec4","Open",2021-09-21 00:35:00
5489,"LOST AND FOUND at CENTRAL LIBRARY","Normal","LOST AND FOUND","FASS","CENTRAL LIBRARY",1.296375466,103.7730045,"sec4","Close",2021-09-24 15:35:08
5490,"DAMAGED PROPERTY at KE VII HALL (COMMUNAL HALL)","High","DAMAGED PROPERTY","PGP","KE VII HALL (COMMUNAL HALL)",1.292402899,103.7810646,"sec4","Open",2022-01-07 15:13:00
5490,"DAMAGED PROPERTY at KE VII HALL (COMMUNAL HALL)","High","DAMAGED PROPERTY","PGP","KE VII HALL (COMMUNAL HALL)",1.292402899,103.7810646,"sec4","Close",2022-01-16 15:14:29
5491,"SEXUAL INCIDENTS at BTC-CAFE","High","SEXUAL INCIDENTS","BTC","BTC-CAFE",1.319623502,103.8174052,"sec5","Open",2021-11-14 15:23:00
5491,"SEXUAL INCIDENTS at BTC-CAFE","High","SEXUAL INCIDENTS","BTC","BTC-CAFE",1.319623502,103.8174052,"sec5","Close",2021-11-18 19:06:00
5492,"DAMAGED PROPERTY at 1 KR BUNGALOW","High","DAMAGED PROPERTY","KR","1 KR BUNGALOW",1.293041343,103.7811579,"sec2","Open",2022-08-10 21:22:00
5492,"DAMAGED PROPERTY at 1 KR BUNGALOW","High","DAMAGED PROPERTY","KR","1 KR BUNGALOW",1.293041343,103.7811579,"sec2","Close",2022-08-19 13:53:55
5493,"DAMAGED PROPERTY at CTR FOR ENGLISH LANGUAGE COMMUNICATION","High","DAMAGED PROPERTY","CDE","CTR FOR ENGLISH LANGUAGE COMMUNICATION",1.297113412,103.7714078,"sec3","Open",2022-01-27 22:41:00
5493,"DAMAGED PROPERTY at CTR FOR ENGLISH LANGUAGE COMMUNICATION","High","DAMAGED PROPERTY","CDE","CTR FOR ENGLISH LANGUAGE COMMUNICATION",1.297113412,103.7714078,"sec3","Close",2022-02-02 20:11:30
5494,"STOLEN ITEMS at LECTURE THEATRE 1","Normal","STOLEN ITEMS","CDE","LECTURE THEATRE 1",1.299442762,103.7711115,"sec4","Open",2021-11-08 02:10:00
5494,"STOLEN ITEMS at LECTURE THEATRE 1","Normal","STOLEN ITEMS","CDE","LECTURE THEATRE 1",1.299442762,103.7711115,"sec4","Close",2021-11-10 02:44:31
5495,"LOST AND FOUND at 18A PGP BUNGALOW","Normal","LOST AND FOUND","PGP","18A PGP BUNGALOW",1.292325199,103.7795281,"sec5","Open",2021-12-27 02:04:00
5495,"LOST AND FOUND at 18A PGP BUNGALOW","Normal","LOST AND FOUND","PGP","18A PGP BUNGALOW",1.292325199,103.7795281,"sec5","Close",2021-12-30 08:16:17
5496,"EMERGENCY INCIDENTS at COLLEGE OF A&P TAN -TOWER","High","EMERGENCY INCIDENTS","UTown","COLLEGE OF A&P TAN -TOWER",1.307597799,103.7731505,"sec2","Open",2022-02-20 14:33:00
5496,"EMERGENCY INCIDENTS at COLLEGE OF A&P TAN -TOWER","High","EMERGENCY INCIDENTS","UTown","COLLEGE OF A&P TAN -TOWER",1.307597799,103.7731505,"sec2","Close",2022-02-23 15:49:24
5497,"LOST AND FOUND at LECTURE THEATRE 29","Normal","LOST AND FOUND","FOS","LECTURE THEATRE 29",1.297224305,103.7811308,"sec2","Open",2022-10-06 04:21:00
5497,"LOST AND FOUND at LECTURE THEATRE 29","Normal","LOST AND FOUND","FOS","LECTURE THEATRE 29",1.297224305,103.7811308,"sec2","Close",2022-10-08 13:10:32
5498,"LOST AND FOUND at SCIENCE BLOCK 1","Normal","LOST AND FOUND","FOS","SCIENCE BLOCK 1",1.295780109,103.7779029,"sec5","Open",2021-12-22 19:56:00
5498,"LOST AND FOUND at SCIENCE BLOCK 1","Normal","LOST AND FOUND","FOS","SCIENCE BLOCK 1",1.295780109,103.7779029,"sec5","Close",2021-12-26 03:06:04
5499,"LOST AND FOUND at KE VII HALL (BLOCK F)","Normal","LOST AND FOUND","PGP","KE VII HALL (BLOCK F)",1.293186194,103.7808347,"sec1","Open",2022-07-10 12:33:00
5499,"LOST AND FOUND at KE VII HALL (BLOCK F)","Normal","LOST AND FOUND","PGP","KE VII HALL (BLOCK F)",1.293186194,103.7808347,"sec1","Close",2022-07-12 22:28:23
5500,"LOST AND FOUND at EUSOFF HALL (BLOCK E)","Normal","LOST AND FOUND","HALL","EUSOFF HALL (BLOCK E)",1.29377559,103.7699778,"sec4","Open",2022-03-19 18:51:00
5500,"LOST AND FOUND at EUSOFF HALL (BLOCK E)","Normal","LOST AND FOUND","HALL","EUSOFF HALL (BLOCK E)",1.29377559,103.7699778,"sec4","Close",2022-03-21 23:08:01
5501,"LOST AND FOUND at UNIVERSITY SPORT CENTRE","Normal","LOST AND FOUND","YIH","UNIVERSITY SPORT CENTRE",1.299832654,103.7753454,"sec3","Open",2022-07-06 06:51:00
5501,"LOST AND FOUND at UNIVERSITY SPORT CENTRE","Normal","LOST AND FOUND","YIH","UNIVERSITY SPORT CENTRE",1.299832654,103.7753454,"sec3","Close",2022-07-09 23:12:51
5502,"DAMAGED PROPERTY at SHEARES HALL (COMMUNAL HALL)","High","DAMAGED PROPERTY","HALL","SHEARES HALL (COMMUNAL HALL)",1.291537312,103.7756853,"sec1","Open",2022-09-25 16:38:00
5502,"DAMAGED PROPERTY at SHEARES HALL (COMMUNAL HALL)","High","DAMAGED PROPERTY","HALL","SHEARES HALL (COMMUNAL HALL)",1.291537312,103.7756853,"sec1","Close",2022-10-02 15:00:43
5503,"STOLEN ITEMS at 14 PGP BUNGALOW","Normal","STOLEN ITEMS","PGP","14 PGP BUNGALOW",1.293234255,103.777491,"sec3","Open",2022-07-30 16:31:00
5503,"STOLEN ITEMS at 14 PGP BUNGALOW","Normal","STOLEN ITEMS","PGP","14 PGP BUNGALOW",1.293234255,103.777491,"sec3","Close",2022-08-01 19:14:16
5504,"DAMAGED PROPERTY at SUB-STATION 3 (NEAR S13)","High","DAMAGED PROPERTY","FOS","SUB-STATION 3 (NEAR S13)",1.296287532,103.7788929,"sec2","Open",2021-11-10 01:59:00
5504,"DAMAGED PROPERTY at SUB-STATION 3 (NEAR S13)","High","DAMAGED PROPERTY","FOS","SUB-STATION 3 (NEAR S13)",1.296287532,103.7788929,"sec2","Close",2021-11-14 10:36:55
5505,"LOST AND FOUND at SHEARES HALL (BLOCK A)","Normal","LOST AND FOUND","HALL","SHEARES HALL (BLOCK A)",1.291577534,103.7754185,"sec1","Open",2022-01-29 20:01:00
5505,"LOST AND FOUND at SHEARES HALL (BLOCK A)","Normal","LOST AND FOUND","HALL","SHEARES HALL (BLOCK A)",1.291577534,103.7754185,"sec1","Close",2022-02-02 02:42:40
5506,"STOLEN ITEMS at LKC NATURAL HISTORY MUSEUM","Normal","STOLEN ITEMS","UCC","LKC NATURAL HISTORY MUSEUM",1.301379227,103.7730057,"sec1","Open",2021-10-27 12:31:00
5506,"STOLEN ITEMS at LKC NATURAL HISTORY MUSEUM","Normal","STOLEN ITEMS","UCC","LKC NATURAL HISTORY MUSEUM",1.301379227,103.7730057,"sec1","Close",2021-10-29 19:34:39
5507,"LOST AND FOUND at PGP RESIDENCES (BLOCK 24)","Normal","LOST AND FOUND","PGP","PGP RESIDENCES (BLOCK 24)",1.290409214,103.7806802,"sec5","Open",2022-07-13 05:03:00
5507,"LOST AND FOUND at PGP RESIDENCES (BLOCK 24)","Normal","LOST AND FOUND","PGP","PGP RESIDENCES (BLOCK 24)",1.290409214,103.7806802,"sec5","Close",2022-07-16 02:47:46
5508,"LOST AND FOUND at ENGINEERING WORKSHOP 1A","Normal","LOST AND FOUND","CDE","ENGINEERING WORKSHOP 1A",1.298073579,103.7708804,"sec1","Open",2022-11-28 20:26:00
5508,"LOST AND FOUND at ENGINEERING WORKSHOP 1A","Normal","LOST AND FOUND","CDE","ENGINEERING WORKSHOP 1A",1.298073579,103.7708804,"sec1","Close",2022-12-01 23:49:07
5509,"LOST AND FOUND at DESIGN & ENVIRONMENT BLOCK 2","Normal","LOST AND FOUND","CDE","DESIGN & ENVIRONMENT BLOCK 2",1.297396959,103.7711486,"sec5","Open",2021-12-06 19:40:00
5509,"LOST AND FOUND at DESIGN & ENVIRONMENT BLOCK 2","Normal","LOST AND FOUND","CDE","DESIGN & ENVIRONMENT BLOCK 2",1.297396959,103.7711486,"sec5","Close",2021-12-08 23:23:52
5510,"LOST AND FOUND at BTC-BIN CENTRE","Normal","LOST AND FOUND","BTC","BTC-BIN CENTRE",1.319801578,103.8176313,"sec2","Open",2022-04-22 16:59:00
5510,"LOST AND FOUND at BTC-BIN CENTRE","Normal","LOST AND FOUND","BTC","BTC-BIN CENTRE",1.319801578,103.8176313,"sec2","Close",2022-04-25 11:17:13
5511,"LOST AND FOUND at TEMASEK HALL (COMMUNAL HALL)","Normal","LOST AND FOUND","HALL","TEMASEK HALL (COMMUNAL HALL)",1.292822129,103.7714113,"sec4","Open",2022-07-20 12:58:00
5511,"LOST AND FOUND at TEMASEK HALL (COMMUNAL HALL)","Normal","LOST AND FOUND","HALL","TEMASEK HALL (COMMUNAL HALL)",1.292822129,103.7714113,"sec4","Close",2022-07-23 19:37:34
5512,"STOLEN ITEMS at KENT VALE APARTMENT BLK C, 111","Normal","STOLEN ITEMS","KV","KENT VALE APARTMENT BLK C, 111",1.301811498,103.7685007,"sec4","Open",2021-11-14 20:52:00
5512,"STOLEN ITEMS at KENT VALE APARTMENT BLK C, 111","Normal","STOLEN ITEMS","KV","KENT VALE APARTMENT BLK C, 111",1.301811498,103.7685007,"sec4","Close",2021-11-16 17:42:42
5513,"STOLEN ITEMS at RIDGE VIEW RESIDENCE (BLOCK B)","Normal","STOLEN ITEMS","YIH","RIDGE VIEW RESIDENCE (BLOCK B)",1.297702725,103.7763235,"sec5","Open",2022-06-25 10:16:00
5513,"STOLEN ITEMS at RIDGE VIEW RESIDENCE (BLOCK B)","Normal","STOLEN ITEMS","YIH","RIDGE VIEW RESIDENCE (BLOCK B)",1.297702725,103.7763235,"sec5","Close",2022-06-27 07:42:37
5514,"LOST AND FOUND at PGP RESIDENCES (BLOCK 28)","Normal","LOST AND FOUND","PGP","PGP RESIDENCES (BLOCK 28)",1.290281658,103.7817217,"sec3","Open",2022-04-01 16:58:00
5514,"LOST AND FOUND at PGP RESIDENCES (BLOCK 28)","Normal","LOST AND FOUND","PGP","PGP RESIDENCES (BLOCK 28)",1.290281658,103.7817217,"sec3","Close",2022-04-04 05:09:54
5515,"SEXUAL INCIDENTS at TEMASEK HALL (BLOCK A)","High","SEXUAL INCIDENTS","HALL","TEMASEK HALL (BLOCK A)",1.293083063,103.7707861,"sec1","Open",2022-10-23 22:09:00
5515,"SEXUAL INCIDENTS at TEMASEK HALL (BLOCK A)","High","SEXUAL INCIDENTS","HALL","TEMASEK HALL (BLOCK A)",1.293083063,103.7707861,"sec1","Close",2022-10-28 16:42:22
5516,"DAMAGED PROPERTY at KENT RIDGE (COMMUNAL HALL)","High","DAMAGED PROPERTY","HALL","KENT RIDGE (COMMUNAL HALL)",1.29179854,103.7747805,"sec3","Open",2022-01-31 09:06:00
5516,"DAMAGED PROPERTY at KENT RIDGE (COMMUNAL HALL)","High","DAMAGED PROPERTY","HALL","KENT RIDGE (COMMUNAL HALL)",1.29179854,103.7747805,"sec3","Close",2022-02-11 08:31:16
5517,"LOST AND FOUND at LECTURE THEATRE 36 (ALICE AND PETER TAN)","Normal","LOST AND FOUND","FOS","LECTURE THEATRE 36 (ALICE AND PETER TAN)",1.295172313,103.7814043,"sec2","Open",2022-01-23 00:23:00
5517,"LOST AND FOUND at LECTURE THEATRE 36 (ALICE AND PETER TAN)","Normal","LOST AND FOUND","FOS","LECTURE THEATRE 36 (ALICE AND PETER TAN)",1.295172313,103.7814043,"sec2","Close",2022-01-26 12:25:45
5518,"LOST AND FOUND at BRENNER CTR FOR MOLECULAR MED","Normal","LOST AND FOUND","FOS","BRENNER CTR FOR MOLECULAR MED",1.294813169,103.7806383,"sec1","Open",2022-08-02 03:39:00
5518,"LOST AND FOUND at BRENNER CTR FOR MOLECULAR MED","Normal","LOST AND FOUND","FOS","BRENNER CTR FOR MOLECULAR MED",1.294813169,103.7806383,"sec1","Close",2022-08-05 05:29:59
5519,"DAMAGED PROPERTY at KE VII HALL (BLOCK A)","High","DAMAGED PROPERTY","PGP","KE VII HALL (BLOCK A)",1.292733372,103.7806752,"sec4","Open",2022-02-23 16:36:00
5519,"DAMAGED PROPERTY at KE VII HALL (BLOCK A)","High","DAMAGED PROPERTY","PGP","KE VII HALL (BLOCK A)",1.292733372,103.7806752,"sec4","Close",2022-03-01 02:32:47
5520,"STOLEN ITEMS at PGP RESIDENCES (BLOCK 28)","Normal","STOLEN ITEMS","PGP","PGP RESIDENCES (BLOCK 28)",1.290281658,103.7817217,"sec4","Open",2022-07-30 23:04:00
5520,"STOLEN ITEMS at PGP RESIDENCES (BLOCK 28)","Normal","STOLEN ITEMS","PGP","PGP RESIDENCES (BLOCK 28)",1.290281658,103.7817217,"sec4","Close",2022-08-02 06:33:54
5521,"DAMAGED PROPERTY at BTC-TOWER BLOCK","High","DAMAGED PROPERTY","BTC","BTC-TOWER BLOCK",1.319418189,103.8172055,"sec5","Open",2022-08-03 16:32:00
5521,"DAMAGED PROPERTY at BTC-TOWER BLOCK","High","DAMAGED PROPERTY","BTC","BTC-TOWER BLOCK",1.319418189,103.8172055,"sec5","Close",2022-08-13 03:45:38
5522,"DAMAGED PROPERTY at BTC-MOOT COURT","High","DAMAGED PROPERTY","BTC","BTC-MOOT COURT",1.318755191,103.8164184,"sec3","Open",2022-06-30 23:25:00
5522,"DAMAGED PROPERTY at BTC-MOOT COURT","High","DAMAGED PROPERTY","BTC","BTC-MOOT COURT",1.318755191,103.8164184,"sec3","Close",2022-07-09 17:40:28
5523,"DAMAGED PROPERTY at KE VII HALL (BLOCK D)","High","DAMAGED PROPERTY","PGP","KE VII HALL (BLOCK D)",1.293315344,103.7803833,"sec5","Open",2022-07-28 07:31:00
5523,"DAMAGED PROPERTY at KE VII HALL (BLOCK D)","High","DAMAGED PROPERTY","PGP","KE VII HALL (BLOCK D)",1.293315344,103.7803833,"sec5","Close",2022-08-05 08:15:39
5524,"LOST AND FOUND at SUB-STATION/BIN CENTRE","Normal","LOST AND FOUND","KV","SUB-STATION/BIN CENTRE",1.300662404,103.7678257,"sec4","Open",2022-01-03 05:59:00
5524,"LOST AND FOUND at SUB-STATION/BIN CENTRE","Normal","LOST AND FOUND","KV","SUB-STATION/BIN CENTRE",1.300662404,103.7678257,"sec4","Close",2022-01-06 05:54:57
5525,"STOLEN ITEMS at LECTURE THEATRE 35 (PETER AND MARY FU)","Normal","STOLEN ITEMS","FOS","LECTURE THEATRE 35 (PETER AND MARY FU)",1.29530784,103.7814362,"sec2","Open",2022-08-17 15:00:00
5525,"STOLEN ITEMS at LECTURE THEATRE 35 (PETER AND MARY FU)","Normal","STOLEN ITEMS","FOS","LECTURE THEATRE 35 (PETER AND MARY FU)",1.29530784,103.7814362,"sec2","Close",2022-08-19 17:49:13
5526,"STOLEN ITEMS at PGP RESIDENCES (BLOCK 15)","Normal","STOLEN ITEMS","PGP","PGP RESIDENCES (BLOCK 15)",1.291668827,103.7801396,"sec5","Open",2022-04-03 08:04:00
5526,"STOLEN ITEMS at PGP RESIDENCES (BLOCK 15)","Normal","STOLEN ITEMS","PGP","PGP RESIDENCES (BLOCK 15)",1.291668827,103.7801396,"sec5","Close",2022-04-05 13:47:53
5527,"STOLEN ITEMS at LECTURE THEATRE 2","Normal","STOLEN ITEMS","CDE","LECTURE THEATRE 2",1.299399852,103.7711799,"sec1","Open",2022-03-24 13:57:00
5527,"STOLEN ITEMS at LECTURE THEATRE 2","Normal","STOLEN ITEMS","CDE","LECTURE THEATRE 2",1.299399852,103.7711799,"sec1","Close",2022-03-27 12:38:27
5528,"LOST AND FOUND at CINNAMON LEARN LOBE","Normal","LOST AND FOUND","UTown","CINNAMON LEARN LOBE",1.306550432,103.7731181,"sec5","Open",2022-10-19 09:51:00
5528,"LOST AND FOUND at CINNAMON LEARN LOBE","Normal","LOST AND FOUND","UTown","CINNAMON LEARN LOBE",1.306550432,103.7731181,"sec5","Close",2022-10-23 08:15:00
5529,"LOST AND FOUND at LECTURE THEATRE 4","Normal","LOST AND FOUND","CDE","LECTURE THEATRE 4",1.298758277,103.7724662,"sec4","Open",2021-12-20 18:47:00
5529,"LOST AND FOUND at LECTURE THEATRE 4","Normal","LOST AND FOUND","CDE","LECTURE THEATRE 4",1.298758277,103.7724662,"sec4","Close",2021-12-23 08:59:44
5530,"LOST AND FOUND at BIZ1 CARPARK","Normal","LOST AND FOUND","BIZ","BIZ1 CARPARK",1.292703782,103.7746058,"sec1","Open",2021-10-26 15:19:00
5530,"LOST AND FOUND at BIZ1 CARPARK","Normal","LOST AND FOUND","BIZ","BIZ1 CARPARK",1.292703782,103.7746058,"sec1","Close",2021-10-29 05:29:26
5531,"DAMAGED PROPERTY at SHEARS HALL/KENT RIDGE HALL SHARED SPACE","High","DAMAGED PROPERTY","HALL","SHEARS HALL/KENT RIDGE HALL SHARED SPACE",1.291624699,103.7751793,"sec4","Open",2022-05-11 06:19:00
5531,"DAMAGED PROPERTY at SHEARS HALL/KENT RIDGE HALL SHARED SPACE","High","DAMAGED PROPERTY","HALL","SHEARS HALL/KENT RIDGE HALL SHARED SPACE",1.291624699,103.7751793,"sec4","Close",2022-05-18 17:04:59
5532,"DAMAGED PROPERTY at ARTS & SOCIAL SCIENCES BLOCK 4","High","DAMAGED PROPERTY","FASS","ARTS & SOCIAL SCIENCES BLOCK 4",1.294575688,103.7717937,"sec5","Open",2022-04-12 14:39:00
5532,"DAMAGED PROPERTY at ARTS & SOCIAL SCIENCES BLOCK 4","High","DAMAGED PROPERTY","FASS","ARTS & SOCIAL SCIENCES BLOCK 4",1.294575688,103.7717937,"sec5","Close",2022-04-19 03:12:10
5533,"STOLEN ITEMS at KENT RIDGE HALL (BLOCK B)","Normal","STOLEN ITEMS","HALL","KENT RIDGE HALL (BLOCK B)",1.291333703,103.7747351,"sec2","Open",2022-10-21 05:02:00
5533,"STOLEN ITEMS at KENT RIDGE HALL (BLOCK B)","Normal","STOLEN ITEMS","HALL","KENT RIDGE HALL (BLOCK B)",1.291333703,103.7747351,"sec2","Close",2022-10-22 18:08:11
5534,"STOLEN ITEMS at KE VII HALL (BLOCK C)","Normal","STOLEN ITEMS","PGP","KE VII HALL (BLOCK C)",1.2930985,103.7806927,"sec1","Open",2021-10-19 15:47:00
5534,"STOLEN ITEMS at KE VII HALL (BLOCK C)","Normal","STOLEN ITEMS","PGP","KE VII HALL (BLOCK C)",1.2930985,103.7806927,"sec1","Close",2021-10-22 06:44:17
5535,"STOLEN ITEMS at RIDGE VIEW RESIDENCE (BLOCK C)","Normal","STOLEN ITEMS","YIH","RIDGE VIEW RESIDENCE (BLOCK C)",1.298081545,103.776434,"sec1","Open",2022-04-27 09:51:00
5535,"STOLEN ITEMS at RIDGE VIEW RESIDENCE (BLOCK C)","Normal","STOLEN ITEMS","YIH","RIDGE VIEW RESIDENCE (BLOCK C)",1.298081545,103.776434,"sec1","Close",2022-04-29 20:09:57
5536,"LOST AND FOUND at SCIENCE BLOCK 5","Normal","LOST AND FOUND","FOS","SCIENCE BLOCK 5",1.295676384,103.7790261,"sec5","Open",2022-03-23 13:14:00
5536,"LOST AND FOUND at SCIENCE BLOCK 5","Normal","LOST AND FOUND","FOS","SCIENCE BLOCK 5",1.295676384,103.7790261,"sec5","Close",2022-03-26 07:08:00
5537,"STOLEN ITEMS at BUSINESS BLOCK 2","Normal","STOLEN ITEMS","BIZ","BUSINESS BLOCK 2",1.293351176,103.7750483,"sec1","Open",2022-06-27 14:51:00
5537,"STOLEN ITEMS at BUSINESS BLOCK 2","Normal","STOLEN ITEMS","BIZ","BUSINESS BLOCK 2",1.293351176,103.7750483,"sec1","Close",2022-06-29 05:58:42
5538,"STOLEN ITEMS at COLLEGE OF A&P TAN -MPH","Normal","STOLEN ITEMS","UTown","COLLEGE OF A&P TAN -MPH",1.307802118,103.7732463,"sec1","Open",2022-08-21 20:56:00
5538,"STOLEN ITEMS at COLLEGE OF A&P TAN -MPH","Normal","STOLEN ITEMS","UTown","COLLEGE OF A&P TAN -MPH",1.307802118,103.7732463,"sec1","Close",2022-08-24 04:35:15
5539,"STOLEN ITEMS at YALE SPORTS HALL","Normal","STOLEN ITEMS","UTown","YALE SPORTS HALL",1.307810335,103.7726519,"sec3","Open",2022-03-16 09:42:00
5539,"STOLEN ITEMS at YALE SPORTS HALL","Normal","STOLEN ITEMS","UTown","YALE SPORTS HALL",1.307810335,103.7726519,"sec3","Close",2022-03-19 06:26:17
5540,"SEXUAL INCIDENTS at INNOVATION 4.0","High","SEXUAL INCIDENTS","PGP","INNOVATION 4.0",1.294254531,103.775948,"sec4","Open",2022-07-15 23:49:00
5540,"SEXUAL INCIDENTS at INNOVATION 4.0","High","SEXUAL INCIDENTS","PGP","INNOVATION 4.0",1.294254531,103.775948,"sec4","Close",2022-07-19 20:32:35
5541,"EMERGENCY INCIDENTS at KENT RIDGE (COMMUNAL HALL)","High","EMERGENCY INCIDENTS","HALL","KENT RIDGE (COMMUNAL HALL)",1.29179854,103.7747805,"sec1","Open",2022-09-24 06:55:00
5541,"EMERGENCY INCIDENTS at KENT RIDGE (COMMUNAL HALL)","High","EMERGENCY INCIDENTS","HALL","KENT RIDGE (COMMUNAL HALL)",1.29179854,103.7747805,"sec1","Close",2022-09-26 15:32:56
5542,"DAMAGED PROPERTY at CINNAMON LEARN LOBE","High","DAMAGED PROPERTY","UTown","CINNAMON LEARN LOBE",1.306550432,103.7731181,"sec4","Open",2021-12-17 01:15:00
5542,"DAMAGED PROPERTY at CINNAMON LEARN LOBE","High","DAMAGED PROPERTY","UTown","CINNAMON LEARN LOBE",1.306550432,103.7731181,"sec4","Close",2021-12-24 11:41:26
